queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
NSS-LAT-SLAV-NB-32-060,null,Artemiy Ivanovich,ORLOV,null,ORLOV Artemiy
NSS-LAT-SLAV-NB-32-061,null,Ruslan Grigoryevich,FEDOTOV,null,FEDOTOV Ruslan
NSS-LAT-SLAV-NB-32-062,null,Venera Vyacheslavovna,POPOVA,null,POPOVA Venera
NSS-LAT-SLAV-NB-32-063,null,Nikolay Igorevich,STEPANCHUK,null,STEPANCHUK Nikolay
NSS-LAT-SLAV-NB-32-064,null,Kalina Grigoryevna,KUZMENKO,null,KUZMENKO Kalina
NSS-LAT-SLAV-NB-32-065,null,Illarion Semenovich,POPOV,null,POPOV Illarion
NSS-LAT-SLAV-NB-32-066,null,Pamfil Stepanovich,KOMARCHUK,null,KOMARCHUK Pamfil
NSS-LAT-SLAV-NB-32-067,null,Inna Timofeyevna,ROMASHOVA,null,ROMASHOVA Inna
NSS-LAT-SLAV-NB-32-068,null,Inessa Timofeyevna,SOLOVEVA,null,SOLOVEVA Inessa
NSS-LAT-SLAV-NB-32-069,null,Olimpiada Semenovna,BOGDANOVA,null,BOGDANOVA Olimpiada
NSS-LAT-SLAV-NB-32-070,null,Sevastyan Pavlovich,SOLOVYANOV,null,SOLOVYANOV Sevastyan
NSS-LAT-SLAV-NB-32-071,null,Andrian Ivanovich,KARPOV,null,KARPOV Andrian
NSS-LAT-SLAV-NB-32-072,null,Marina Alekseyevna,LEBEDENKO,null,LEBEDENKO Marina
NSS-LAT-SLAV-NB-32-073,null,Bronislav Grigoryevich,GRIGORYAN,null,GRIGORYAN Bronislav
NSS-LAT-SLAV-NB-32-074,null,Selivan Petrovich,VASILEVSKIY,null,VASILEVSKIY Selivan
NSS-LAT-SLAV-NB-32-075,null,Tamara Valeryevna,VASILEVSKAYA,null,VASILEVSKAYA Tamara
NSS-LAT-SLAV-NB-32-076,null,Feodosiy Aleksandrovich,NOVIKOV,null,NOVIKOV Feodosiy
NSS-LAT-SLAV-NB-32-077,null,Inna Ivanovna,NOVIKOVA,null,NOVIKOVA Inna
NSS-LAT-SLAV-NB-32-079,null,Oksana Yevgenyevna,SOLOVKINA,null,SOLOVKINA Oksana
NSS-LAT-SLAV-NB-32-080,null,Maryana Ivanovna,SOKOLNIKOVA,null,SOKOLNIKOVA Maryana
NSS-LAT-SLAV-NB-32-081,null,Ignatiy Romanovich,GRIGORYAN,null,GRIGORYAN Ignatiy
NSS-LAT-SLAV-NB-32-082,null,Margarita Sergeyevna,KISELOVA,null,KISELOVA Margarita
NSS-LAT-SLAV-NB-32-083,null,Viola Mikhailovna,BORISYUK,null,BORISYUK Viola
NSS-LAT-SLAV-NB-32-084,null,Anfisa Yuryevna,SOLOVEVA,null,SOLOVEVA Anfisa
NSS-LAT-SLAV-NB-32-085,null,Anatoliy Stepanovich,STEPASHIN,null,STEPASHIN Anatoliy
NSS-LAT-SLAV-NB-32-086,null,Darina Aleksandrovna,NOVOSELOVA,null,NOVOSELOVA Darina
NSS-LAT-SLAV-NB-32-087,null,Oksana Leonidovna,MIKHEYEVA,null,MIKHEYEVA Oksana
NSS-LAT-SLAV-NB-32-088,null,Mikhail Viktorovich,SOROKOPUD,null,SOROKOPUD Mikhail
NSS-LAT-SLAV-NB-32-089,null,Sergey Igorevich,VOLKONSKIY,null,VOLKONSKIY Sergey
NSS-LAT-SLAV-NB-32-090,null,Valentin Pavlovich,MOROZ,null,MOROZ Valentin
NSS-LAT-SLAV-NB-32-091,null,Yekaterina Alekseyevna,SOKOLNIKOVA,null,SOKOLNIKOVA Yekaterina
NSS-LAT-SLAV-NB-32-092,null,Elvira Olegovna,MAKAREVICH,null,MAKAREVICH Elvira
NSS-LAT-SLAV-NB-32-093,null,Mikhail Grigoryevich,FEDOTOV,null,FEDOTOV Mikhail
NSS-LAT-SLAV-NB-32-094,null,Maksimilian Yevgenyevich,BELYAYEV,null,BELYAYEV Maksimilian
NSS-LAT-SLAV-NB-32-095,null,Alla Sergeyevna,POLYACHENKO,null,POLYACHENKO Alla
NSS-LAT-SLAV-NB-32-096,null,Alina Gennadyevna,BELYAVSKAYA,null,BELYAVSKAYA Alina
NSS-LAT-SLAV-NB-32-097,null,Larisa Nikolayevna,MIKHAYLICHENKO,null,MIKHAYLICHENKO Larisa
NSS-LAT-SLAV-NB-32-098,null,Selivan Yevgenyevich,MOROZOV,null,MOROZOV Selivan
NSS-LAT-SLAV-NB-32-099,null,Pamfil Yuryevich,MAKAROV,null,MAKAROV Pamfil
NSS-LAT-SLAV-NB-32-100,null,Nonna Sergeyevna,MEDVEDEVA,null,MEDVEDEVA Nonna
NSS-LAT-SLAV-NB-32-101,null,Inna Leonidovna,KOMAROVA,null,KOMAROVA Inna
NSS-LAT-SLAV-NB-32-102,null,Leon Yevgenyevich,LEBEDINSKIY,null,LEBEDINSKIY Leon
NSS-LAT-SLAV-NB-32-103,null,Vikentiy Konstantinovich,STEPANCHUK,null,STEPANCHUK Vikentiy
NSS-LAT-SLAV-NB-32-104,null,Illarion Leonidovich,SOLOVEV,null,SOLOVEV Illarion
NSS-LAT-SLAV-NB-32-105,null,Konstantin Yuryevich,MIKHALKOV,null,MIKHALKOV Konstantin
NSS-LAT-SLAV-NB-32-106,null,Maksimian Grigoryevich,BOGDANOV,null,BOGDANOV Maksimian
NSS-LAT-SLAV-NB-32-107,null,Yuliana Vyacheslavovna,STEPANOVA,null,STEPANOVA Yuliana
NSS-LAT-SLAV-NB-32-108,null,Darina Mikhailovna,KARPOVA,null,KARPOVA Darina
NSS-LAT-SLAV-NB-32-109,null,Alina Igorevna,POLYANICHKO,null,POLYANICHKO Alina
NSS-LAT-SLAV-NB-32-110,null,Anfisa Petrovna,ANTONOVA,null,ANTONOVA Anfisa
NSS-LAT-SLAV-NB-32-111,null,Maksimilian Andreyevich,LEBEDEV,null,LEBEDEV Maksimilian
NSS-LAT-SLAV-NB-32-112,null,Ninel Dmitryevna,KUZMINA,null,KUZMINA Ninel
NSS-LAT-SLAV-NB-32-113,null,Neonila Pavlovna,KUZMINYKH,null,KUZMINYKH Neonila
NSS-LAT-SLAV-NB-32-114,null,Selivan Aleksandrovich,POLYANIN,null,POLYANIN Selivan
NSS-LAT-SLAV-NB-32-115,null,Iraida Konstantinovna,FEDOROVA,null,FEDOROVA Iraida
NSS-LAT-SLAV-NB-32-116,null,Taisiya Valeryevna,NOVICHKOVA,null,NOVICHKOVA Taisiya
NSS-LAT-SLAV-NB-32-117,null,Ivan Pavlovich,VASILENKO,null,VASILENKO Ivan
NSS-LAT-SLAV-NB-32-118,null,Neonila Aleksandrovna,ANTONIK,null,ANTONIK Neonila
NSS-LAT-SLAV-NB-32-119,null,Vladimir Timofeyevich,MEDVEDSKIY,null,MEDVEDSKIY Vladimir
NSS-LAT-SLAV-NB-32-120,null,Yuliana Anatolyevna,NOVIKOVA,null,NOVIKOVA Yuliana
NSS-LAT-SLAV-NB-32-121,null,Feodosiy Romanovich,VOLKOV,null,VOLKOV Feodosiy
NSS-LAT-SLAV-NB-32-122,null,Vikentiy Stepanovich,TARASENKO,null,TARASENKO Vikentiy
NSS-LAT-SLAV-NB-32-123,null,Elvira Anatolyevna,MIKHALKOVA,null,MIKHALKOVA Elvira
NSS-LAT-SLAV-NB-32-124,null,Arkadiy Dmitryevich,GRIGORCHUK,null,GRIGORCHUK Arkadiy
NSS-LAT-SLAV-NB-32-125,null,Vladimir Vladimirovich,KOMARCHUK,null,KOMARCHUK Vladimir
NSS-LAT-SLAV-NB-32-126,null,Nadezhda Nikolayevna,SOLOVEYCHIK,null,SOLOVEYCHIK Nadezhda
NSS-LAT-SLAV-NB-32-127,null,Zinaida Anatolyevna,LEBEDKO,null,LEBEDKO Zinaida
NSS-LAT-SLAV-NB-32-128,null,Artemiy Romanovich,MEDVEDEV,null,MEDVEDEV Artemiy
NSS-LAT-SLAV-NB-32-129,null,Oles Sergeyevich,BELYANIN,null,BELYANIN Oles
NSS-LAT-SLAV-NB-32-130,null,Olimpiada Borisovna,SOROKAN,null,SOROKAN Olimpiada
NSS-LAT-SLAV-NB-32-131,null,Valentin Viktorovich,MEDVEDENKO,null,MEDVEDENKO Valentin
NSS-LAT-SLAV-NB-32-132,null,Gerasim Sergeyevich,BORISOV,null,BORISOV Gerasim
NSS-LAT-SLAV-NB-32-133,null,Bronislav Vladimirovich,KISELEV,null,KISELEV Bronislav
NSS-LAT-SLAV-NB-32-134,null,Maryana Fedorovna,SOLOVEVA,null,SOLOVEVA Maryana
NSS-LAT-SLAV-NB-32-135,null,Tikhon Konstantinovich,SOROCHENKO,null,SOROCHENKO Tikhon
NSS-LAT-SLAV-NB-32-136,null,Oles Mikhailovich,KUZNETSKIY,null,KUZNETSKIY Oles
NSS-LAT-SLAV-NB-32-137,null,Ivan Leonidovich,SIDORCHUK,null,SIDORCHUK Ivan
NSS-LAT-SLAV-NB-32-138,null,Aksinya Sergeyevna,ANTONOVA,null,ANTONOVA Aksinya
NSS-LAT-SLAV-NB-32-139,null,Nikolay Romanovich,GRIGORENKO,null,GRIGORENKO Nikolay
NSS-LAT-SLAV-NB-32-140,null,Ignatiy Gennadyevich,VASILCHENKO,null,VASILCHENKO Ignatiy
NSS-LAT-SLAV-NB-32-141,null,Nonna Aleksandrovna,MEDVEDCHUK,null,MEDVEDCHUK Nonna
NSS-LAT-SLAV-NB-32-142,null,Nonna Yuryevna,GRIGORYEVA,null,GRIGORYEVA Nonna
NSS-LAT-SLAV-NB-32-143,null,Nadezhda Fedorovna,YAKOVKINA,null,YAKOVKINA Nadezhda
NSS-LAT-SLAV-NB-32-144,null,Neonila Vladimirovna,SOKOLENKO,null,SOKOLENKO Neonila
NSS-LAT-SLAV-NB-32-145,null,Kalina Mikhailovna,POPOVKINA,null,POPOVKINA Kalina
NSS-LAT-SLAV-NB-32-146,null,Andrian Valeryevich,SOLOVEV,null,SOLOVEV Andrian
NSS-LAT-SLAV-NB-32-147,null,Gerasim Konstantinovich,VASILYEV,null,VASILYEV Gerasim
NSS-LAT-SLAV-NB-32-148,null,Kalina Alekseyevna,LEBEDENKO,null,LEBEDENKO Kalina
NSS-LAT-SLAV-NB-32-149,null,Yuliy Igorevich,GRIGORCHUK,null,GRIGORCHUK Yuliy
NSS-LAT-SLAV-NB-32-150,null,Nikandr Petrovich,KUZMIN,null,KUZMIN Nikandr
