queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
S-LAT-SLAV32-027,35013,Viacheslav Yuryevich,DUBROVINSKIY,Viacheslav Yuryevich DUBROVINSKIY,DUBROVINSKIY Viacheslav
S-LAT-SLAV32-028,51852,Aleksandr Valeryevich,DYUKOV,Aleksandr Valeryevich DYUKOV,DYUKOV Aleksandr
S-LAT-SLAV32-029,50404,Aleksandr Sergeyevich,ERSHOV,Aleksandr Sergeyevich ERSHOV,ERSHOV Aleksandr
S-LAT-SLAV32-030,35501,Oksana Nikolayevna,FADINA,Oksana Nikolayevna FADINA,FADINA Oksana
S-LAT-SLAV32-031,34658,Petr Mikhailovich,FRADKOV,Petr Mikhailovich FRADKOV,FRADKOV Petr
S-LAT-SLAV32-032,37003,Anatolii Anatolyevich,GAVRILENKO,Anatolii Anatolyevich GAVRILENKO,GAVRILENKO Anatolii
S-LAT-SLAV32-033,48767,Andrei Viktorovich,GAVRYUCHENKOV,Andrei Viktorovich GAVRYUCHENKOV,GAVRYUCHENKOV Andrei
S-LAT-SLAV32-034,36793,Lyubov Nikolayevna,GLEBOVA,Lyubov Nikolayevna GLEBOVA,GLEBOVA Lyubov
S-LAT-SLAV32-035,38078,Leonid Mikhailovich,GONIN,Leonid Mikhailovich GONIN,GONIN Leonid
S-LAT-SLAV32-036,36792,Dmitry Yuryevich,GORITSKY,Dmitry Yuryevich GORITSKY,GORITSKY Dmitry
S-LAT-SLAV32-037,35603,Andrey Viktorovich,GURULEV,Andrey Viktorovich GURULEV,GURULEV Andrey
S-LAT-SLAV32-038,36786,Denis Vladimirovich,GUSEV,Denis Vladimirovich GUSEV,GUSEV Denis
S-LAT-SLAV32-039,9761,Viktar Hryhoryavich,HALAVANAU,Viktar Hryhoryavich HALAVANAU,HALAVANAU Viktar
S-LAT-SLAV32-040,36798,Vasily Nikolayevich,IKONNIKOV,Vasily Nikolayevich IKONNIKOV,IKONNIKOV Vasily
S-LAT-SLAV32-041,35630,Andrey Konstantinovich,ISAEV,Andrey Konstantinovich ISAEV,ISAEV Andrey
S-LAT-SLAV32-042,35620,Oleg Ivanovich,IVANINSKIY,Oleg Ivanovich IVANINSKIY,IVANINSKIY Oleg
S-LAT-SLAV32-043,41439,Valery Valerievich,IVANKOVICH,Valery Valerievich IVANKOVICH,IVANKOVICH Valery
S-LAT-SLAV32-044,22411,Petr Grigorievich,JAROSH,Petr Grigorievich JAROSH,JAROSH Petr
S-LAT-SLAV32-045,31950,Natallia Ivanauna,KACHANAVA,Natallia Ivanauna KACHANAVA,KACHANAVA Natallia
S-LAT-SLAV32-046,36996,Denis Valentinovich,KAMYSHEV,Denis Valentinovich KAMYSHEV,KAMYSHEV Denis
S-LAT-SLAV32-047,35639,Igor Yuryevich,KASTYUKEVICH,Igor Yuryevich KASTYUKEVICH,KASTYUKEVICH Igor
S-LAT-SLAV32-048,30545,Henadz Arkadzievich,KAZAKEVICH,Henadz Arkadzievich KAZAKEVICH,KAZAKEVICH Henadz
S-LAT-SLAV32-049,44882,Andrei Rostislavovich,KHOKHLUN,Andrei Rostislavovich KHOKHLUN,KHOKHLUN Andrei
S-LAT-SLAV32-050,37841,Victor Nikolayevich,KIRYANOV,Victor Nikolayevich KIRYANOV,KIRYANOV Victor
S-LAT-SLAV32-051,37328,Mikhail Sergeyevich,KISELEV,Mikhail Sergeyevich KISELEV,KISELEV Mikhail
S-LAT-SLAV32-052,41050,Andrey Evgenyevich,KLYCHKOV,Andrey Evgenyevich KLYCHKOV,KLYCHKOV Andrey
S-LAT-SLAV32-053,39212,Oleksandr Yuriyovych,KOBETS,Oleksandr Yuriyovych KOBETS,KOBETS Oleksandr
S-LAT-SLAV32-054,40119,Yevgeny Ivanovich,KOLYUSHIN,Yevgeny Ivanovich KOLYUSHIN,KOLYUSHIN Yevgeny
S-LAT-SLAV32-055,35242,Igor Anatolyevich,KOMAROV,Igor Anatolyevich KOMAROV,KOMAROV Igor
S-LAT-SLAV32-056,36809,Nikolai Fyodorovich,KONDRATYUK,Nikolai Fyodorovich KONDRATYUK,KONDRATYUK Nikolai
S-LAT-SLAV32-057,16949,Oleg Grigorievich,KOZYURA,Oleg Grigorievich KOZYURA,KOZYURA Oleg
S-LAT-SLAV32-058,36803,Andrey Viktorovich,KUTEPOV,Andrey Viktorovich KUTEPOV,KUTEPOV Andrey
S-LAT-SLAV32-059,36483,Pavel Vladimirovich,KUZMIN,Pavel Vladimirovich KUZMIN,KUZMIN Pavel
S-LAT-SLAV32-060,37335,Anna Yurievna,KUZNETSOVA,Anna Yurievna KUZNETSOVA,KUZNETSOVA Anna
S-LAT-SLAV32-061,37337,Tatiana Petrovna,LARIONOVA,Tatiana Petrovna LARIONOVA,LARIONOVA Tatiana
S-LAT-SLAV32-062,37729,Nadezhda Vitalyevna,LASHKARYOVA,Nadezhda Vitalyevna LASHKARYOVA,LASHKARYOVA Nadezhda
S-LAT-SLAV32-063,36480,Mikhail Aleksandrovich,LESHCHENKO,Mikhail Aleksandrovich LESHCHENKO,LESHCHENKO Mikhail
S-LAT-SLAV32-064,51957,Alexander Markovich,LOKSHIN,Alexander Markovich LOKSHIN,LOKSHIN Alexander
S-LAT-SLAV32-065,35672,Roman Valeryevich,LYUBARSKIY,Roman Valeryevich LYUBARSKIY,LYUBARSKIY Roman
S-LAT-SLAV32-066,35676,Zurab Gayozovich,MAKIYEV,Zurab Gayozovich MAKIYEV,MAKIYEV Zurab
S-LAT-SLAV32-067,40572,Aleksei Alekseevich,MALYAREVICH,Aleksei Alekseevich MALYAREVICH,MALYAREVICH Aleksei
S-LAT-SLAV32-068,37340,Evgeny Evgenievich,MARCHENKO,Evgeny Evgenievich MARCHENKO,MARCHENKO Evgeny
S-LAT-SLAV32-069,44142,Pavel Alekseevich,MARINYCHEV,Pavel Alekseevich MARINYCHEV,MARINYCHEV Pavel
S-LAT-SLAV32-070,35398,Vyacheslav Mikhaylovich,MARKHAYEV,Vyacheslav Mikhaylovich MARKHAYEV,MARKHAYEV Vyacheslav
S-LAT-SLAV32-071,33401,Igor Anatolievich,MARSHALOV,Igor Anatolievich MARSHALOV,MARSHALOV Igor
S-LAT-SLAV32-072,38616,Sergey Vladimirovich,MATVIYENKO,Sergey Vladimirovich MATVIYENKO,MATVIYENKO Sergey
S-LAT-SLAV32-073,41051,Vladimir Vladimirovich,MAZUR,Vladimir Vladimirovich MAZUR,MAZUR Vladimir
S-LAT-SLAV32-074,16670,Sergey Mikhailovich,MIRONOV,Sergey Mikhailovich MIRONOV,MIRONOV Sergey
S-LAT-SLAV32-075,50973,Stanislav Igorevich,MOLOTOV,Stanislav Igorevich MOLOTOV,MOLOTOV Stanislav
S-LAT-SLAV32-076,36829,Sergey Nikolayevich,MURATOV,Sergey Nikolayevich MURATOV,MURATOV Sergey
S-LAT-SLAV32-077,35766,Tatiana Aleksandrovna,NAVKA,Tatiana Aleksandrovna NAVKA,NAVKA Tatiana
S-LAT-SLAV32-078,40661,Alina Olegovna,NAZAROVA,Alina Olegovna NAZAROVA,NAZAROVA Alina
S-LAT-SLAV32-079,36836,Boris Alexandrovich,NEVZOROV,Boris Alexandrovich NEVZOROV,NEVZOROV Boris
S-LAT-SLAV32-080,40240,Oleg Alekseyevich,NIKOLAYEV,Oleg Alekseyevich NIKOLAYEV,NIKOLAYEV Oleg
S-LAT-SLAV32-081,50603,Dmitry Yuryevich,NIKULIN,Dmitry Yuryevich NIKULIN,NIKULIN Dmitry
S-LAT-SLAV32-082,36837,Viktor Feodosyevich,NOVOZHILOV,Viktor Feodosyevich NOVOZHILOV,NOVOZHILOV Viktor
S-LAT-SLAV32-083,47779,Stanislav Alexandrovich,ORLOV,Stanislav Alexandrovich ORLOV,ORLOV Stanislav
S-LAT-SLAV32-084,35691,Natalya Alekseyevna,ORLOVA,Natalya Alekseyevna ORLOVA,ORLOVA Natalya
S-LAT-SLAV32-085,35421,Nina Aleksandrovna,OSTANINA,Nina Aleksandrovna OSTANINA,OSTANINA Nina
S-LAT-SLAV32-086,37177,Ella Aleksandrovna,PAMFILOVA,Ella Aleksandrovna PAMFILOVA,PAMFILOVA Ella
S-LAT-SLAV32-087,38799,Mikhail Ilyich,PAVLYUK,Mikhail Ilyich PAVLYUK,PAVLYUK Mikhail
S-LAT-SLAV32-088,48855,Sergey Viktorovich,PITIKOV,Sergey Viktorovich PITIKOV,PITIKOV Sergey
S-LAT-SLAV32-089,35027,Yevgeniya Aleksandrovna,PODGORNOVA,Yevgeniya Aleksandrovna PODGORNOVA,PODGORNOVA Yevgeniya
S-LAT-SLAV32-090,31671,Polina Evgenyevna,PRIGOZHINA,Polina Evgenyevna PRIGOZHINA,PRIGOZHINA Polina
S-LAT-SLAV32-091,35404,Artyom Vyacheslavovich,PROKOFYEV,Artyom Vyacheslavovich PROKOFYEV,PROKOFYEV Artyom
S-LAT-SLAV32-092,37363,Valery Fedorovich,RASHKIN,Valery Fedorovich RASHKIN,RASHKIN Valery
S-LAT-SLAV32-093,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,RAZORENOV Aleksandr
S-LAT-SLAV32-094,35715,Igor Nikolayevich,RUDENSKY,Igor Nikolayevich RUDENSKY,RUDENSKY Igor
S-LAT-SLAV32-095,36957,Igor Valerievich,RUSANOV,Igor Valerievich RUSANOV,RUSANOV Igor
S-LAT-SLAV32-096,36054,Oleg Nikolayevich,RYAZANTSEV,Oleg Nikolayevich RYAZANTSEV,RYAZANTSEV Oleg
S-LAT-SLAV32-097,16673,Nikolai Ivanovich,RYZHKOV,Nikolai Ivanovich RYZHKOV,RYZHKOV Nikolai
S-LAT-SLAV32-098,39208,Mykyta Ivanovich,SAMOILENKO,Mykyta Ivanovich SAMOILENKO,SAMOILENKO Mykyta
S-LAT-SLAV32-099,35530,Alexander Mikhaylovich,SAMOKUTYAEV,Alexander Mikhaylovich SAMOKUTYAEV,SAMOKUTYAEV Alexander
S-LAT-SLAV32-100,35781,Andrey Yurievich,SAPELIN,Andrey Yurievich SAPELIN,SAPELIN Andrey
S-LAT-SLAV32-101,43538,Konstantin Prokopyevich,SAPOZHNIKOV,Konstantin Prokopyevich SAPOZHNIKOV,SAPOZHNIKOV Konstantin
S-LAT-SLAV32-102,35528,Yuliya Vladimirovna,SARANOVA,Yuliya Vladimirovna SARANOVA,SARANOVA Yuliya
S-LAT-SLAV32-103,52260,Sergei Pavlovich,SAVCHENKOV,Sergei Pavlovich SAVCHENKOV,SAVCHENKOV Sergei
S-LAT-SLAV32-104,50233,Viktoriya Orestovna,SAVRUK,Viktoriya Orestovna SAVRUK,SAVRUK Viktoriya
S-LAT-SLAV32-105,48859,Alexey Borisovich,SDOBNOV,Alexey Borisovich SDOBNOV,SDOBNOV Alexey
S-LAT-SLAV32-106,16692,Igor Ivanovich,SECHIN,Igor Ivanovich SECHIN,SECHIN Igor
S-LAT-SLAV32-107,43094,Yulia Aleksandrovna,SERGEEVA,Yulia Aleksandrovna SERGEEVA,SERGEEVA Yulia
S-LAT-SLAV32-108,37733,Yuriy Valeryevich,SHEVCHENKO,Yuriy Valeryevich SHEVCHENKO,SHEVCHENKO Yuriy
S-LAT-SLAV32-109,35484,Anton Vladimirovich,SHIPULIN,Anton Vladimirovich SHIPULIN,SHIPULIN Anton
S-LAT-SLAV32-110,36865,Anatoly Ivanovich,SHIROKOV,Anatoly Ivanovich SHIROKOV,SHIROKOV Anatoly
S-LAT-SLAV32-111,46549,Alexei Petrovich,SHKADAREVICH,Alexei Petrovich SHKADAREVICH,SHKADAREVICH Alexei
S-LAT-SLAV32-112,35173,Sergei Kuzhugetovich,SHOIGU,Sergei Kuzhugetovich SHOIGU,SHOIGU Sergei
S-LAT-SLAV32-113,49515,Oleg Petrovich,SHPAKOV,Oleg Petrovich SHPAKOV,SHPAKOV Oleg
S-LAT-SLAV32-114,46784,Vasily Nikolaevich,SHUPRANOV,Vasily Nikolaevich SHUPRANOV,SHUPRANOV Vasily
S-LAT-SLAV32-115,32751,Artsiom Igaravich,SIKORSKI,Artsiom Igaravich SIKORSKI,SIKORSKI Artsiom
S-LAT-SLAV32-116,35393,Yury Petrovich,SINELSHCHIKOV,Yury Petrovich SINELSHCHIKOV,SINELSHCHIKOV Yury
S-LAT-SLAV32-117,41001,Olga Vladimirovna,SKABEYEVA,Olga Vladimirovna SKABEYEVA,SKABEYEVA Olga
S-LAT-SLAV32-118,35521,Alexander Anatolevich,SKACHKOV,Alexander Anatolevich SKACHKOV,SKACHKOV Alexander
S-LAT-SLAV32-119,16710,Andrei Vladimirovich,SKOCH,Andrei Vladimirovich SKOCH,SKOCH Andrei
S-LAT-SLAV32-120,10138,Oleg Leonidovich,SLIZHEVSKY,Oleg Leonidovich SLIZHEVSKY,SLIZHEVSKY Oleg
S-LAT-SLAV32-121,35517,Sergey Mikhaylovich,SOKOL,Sergey Mikhaylovich SOKOL,SOKOL Sergey
S-LAT-SLAV32-122,45913,Natalia Vladimirovna,SOLOZHENTSEVA,Natalia Vladimirovna SOLOZHENTSEVA,SOLOZHENTSEVA Natalia
S-LAT-SLAV32-123,36478,Alexey Anatolyevich,SUBBOTIN,Alexey Anatolyevich SUBBOTIN,SUBBOTIN Alexey
S-LAT-SLAV32-124,35413,Renat Ismailovich,SULEYMANOV,Renat Ismailovich SULEYMANOV,SULEYMANOV Renat
S-LAT-SLAV32-125,16655,Vladislav Yurievich,SURKOV,Vladislav Yurievich SURKOV,SURKOV Vladislav
S-LAT-SLAV32-126,41055,Anna Borisovna,SUROVIKINA,Anna Borisovna SUROVIKINA,SUROVIKINA Anna
S-LAT-SLAV32-127,45821,Andrei Anatolyevich,SUVOROV,Andrei Anatolyevich SUVOROV,SUVOROV Andrei
S-LAT-SLAV32-128,35442,Arkady Nikolayevich,SVISTUNOV,Arkady Nikolayevich SVISTUNOV,SVISTUNOV Arkady
S-LAT-SLAV32-129,45060,Olga Vladimironva,SYROVATSKAYA,Olga Vladimironva SYROVATSKAYA,SYROVATSKAYA Olga
S-LAT-SLAV32-130,33023,Vasiliy Vasilievich,SYSOYEV,Vasiliy Vasilievich SYSOYEV,SYSOYEV Vasiliy
S-LAT-SLAV32-131,35511,Michail Vasilevich,TARASENKO,Michail Vasilevich TARASENKO,TARASENKO Michail
S-LAT-SLAV32-132,41037,Rashid Borispievich,TEMREZOV,Rashid Borispievich TEMREZOV,TEMREZOV Rashid
S-LAT-SLAV32-133,40244,Andrey Aleksandrovich,TRAVNIKOV,Andrey Aleksandrovich TRAVNIKOV,TRAVNIKOV Andrey
S-LAT-SLAV32-134,35505,Andrey Fedorovich,TRIFONOV,Andrey Fedorovich TRIFONOV,TRIFONOV Andrey
S-LAT-SLAV32-135,26723,Elena Anatolievna,TRIKULYA,Elena Anatolievna TRIKULYA,TRIKULYA Elena
S-LAT-SLAV32-136,47787,Mikhail Viktorovich,TURKANOV,Mikhail Viktorovich TURKANOV,TURKANOV Mikhail
S-LAT-SLAV32-137,38158,Anton Sergeevich,URUSOV,Anton Sergeevich URUSOV,URUSOV Anton
S-LAT-SLAV32-138,36884,Alexander Georgyevich,VARFOLOMEEV,Alexander Georgyevich VARFOLOMEEV,VARFOLOMEEV Alexander
S-LAT-SLAV32-139,35580,Sergey Alekseyevich,VEREMEENKO,Sergey Alekseyevich VEREMEENKO,VEREMEENKO Sergey
S-LAT-SLAV32-140,37303,Veronika Valerievna,VLASOVA,Veronika Valerievna VLASOVA,VLASOVA Veronika
S-LAT-SLAV32-141,52616,Dmitrii Evgenevich,VOITIKHOV,Dmitrii Evgenevich VOITIKHOV,VOITIKHOV Dmitrii
S-LAT-SLAV32-142,34976,Aleksandr Grigorievich,VOLFOVICH,Aleksandr Grigorievich VOLFOVICH,VOLFOVICH Aleksandr
S-LAT-SLAV32-143,48879,Boris Yakovlevich,VOLOGDIN,Boris Yakovlevich VOLOGDIN,VOLOGDIN Boris
S-LAT-SLAV32-144,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,VOROBEV Aleksandr
S-LAT-SLAV32-145,16667,Vladimir Ivanovich,YAKUNIN,Vladimir Ivanovich YAKUNIN,YAKUNIN Vladimir
S-LAT-SLAV32-146,40133,Lyudmila Nikolaevna,ZAITSEVA,Lyudmila Nikolaevna ZAITSEVA,ZAITSEVA Lyudmila
S-LAT-SLAV32-147,16601,Vitaliy Yuriyovych,ZAKHARCHENKO,Vitaliy Yuriyovych ZAKHARCHENKO,ZAKHARCHENKO Vitaliy
S-LAT-SLAV32-148,35451,Alexey Aleksandrovich,ZHURAVLYEV,Alexey Aleksandrovich ZHURAVLYEV,ZHURAVLYEV Alexey
S-LAT-SLAV32-149,9762,Aliaksandr Leanidavich,ZIMOUSKY,Aliaksandr Leanidavich ZIMOUSKY,ZIMOUSKY Aliaksandr
S-LAT-SLAV32-150,36896,Igor Dmitryevich,ZUBAREV,Igor Dmitryevich ZUBAREV,ZUBAREV Igor
