queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
S-RUS-TRANSL-32-ICAO-016,37178,Nikolay Ivanovich,BULAEV,Nikolay Ivanovich BULAEV,Bulaev Nikolai
S-RUS-TRANSL-32-ICAO-017,48774,Yaroslav Viktorovich,BULYGIN,Yaroslav Viktorovich BULYGIN,Bulygin Iaroslav
S-RUS-TRANSL-32-ICAO-018,37116,Alexandra Yurevna,BURIKO,Alexandra Yurevna BURIKO,Buriko Aleksandra
S-RUS-TRANSL-32-ICAO-019,50272,Gleb Sergeyevich,CHERBOV,Gleb Sergeyevich CHERBOV,Cherbov Gleb
S-RUS-TRANSL-32-ICAO-020,39215,Serhiy Mykolayovych,CHEREVKO,Serhiy Mykolayovych CHEREVKO,Cherevko Sergei
S-RUS-TRANSL-32-ICAO-021,50230,Yuri Aleksandrovich,CHIVEL,Yuri Aleksandrovich CHIVEL,Chivel Iurii
S-RUS-TRANSL-32-ICAO-022,35463,Mikhail Gennadyevich,DELYAGIN,Mikhail Gennadyevich DELYAGIN,Deliagin Mikhail
S-RUS-TRANSL-32-ICAO-023,51948,Konstantin Ivanovich,DENISOV,Konstantin Ivanovich DENISOV,Denisov Konstantin
S-RUS-TRANSL-32-ICAO-024,45702,Vadim Sergeevich,DOBROV,Vadim Sergeevich DOBROV,Dobrov Vadim
S-RUS-TRANSL-32-ICAO-025,31454,Andrey Nikolayevich,DOLGOPOLOV,Andrey Nikolayevich DOLGOPOLOV,Dolgopolov Andrei
S-RUS-TRANSL-32-ICAO-026,35610,Nikolay Aleksandrovich,DOLUDA,Nikolay Aleksandrovich DOLUDA,Doluda Nikolai
S-RUS-TRANSL-32-ICAO-027,35013,Viacheslav Yuryevich,DUBROVINSKIY,Viacheslav Yuryevich DUBROVINSKIY,Dubrovinskii Viacheslav
S-RUS-TRANSL-32-ICAO-028,51852,Aleksandr Valeryevich,DYUKOV,Aleksandr Valeryevich DYUKOV,Diukov Aleksandr
S-RUS-TRANSL-32-ICAO-029,50404,Aleksandr Sergeyevich,ERSHOV,Aleksandr Sergeyevich ERSHOV,Ershov Aleksandr
S-RUS-TRANSL-32-ICAO-030,35501,Oksana Nikolayevna,FADINA,Oksana Nikolayevna FADINA,Fadina Oksana
S-RUS-TRANSL-32-ICAO-031,34658,Petr Mikhailovich,FRADKOV,Petr Mikhailovich FRADKOV,Fradkov Petr
S-RUS-TRANSL-32-ICAO-032,37003,Anatolii Anatolyevich,GAVRILENKO,Anatolii Anatolyevich GAVRILENKO,Gavrilenko Anatolii
S-RUS-TRANSL-32-ICAO-033,48767,Andrei Viktorovich,GAVRYUCHENKOV,Andrei Viktorovich GAVRYUCHENKOV,Gavriuchenkov Andrei
S-RUS-TRANSL-32-ICAO-034,36793,Lyubov Nikolayevna,GLEBOVA,Lyubov Nikolayevna GLEBOVA,Glebova Liubov
S-RUS-TRANSL-32-ICAO-035,38078,Leonid Mikhailovich,GONIN,Leonid Mikhailovich GONIN,Gonin Leonid
S-RUS-TRANSL-32-ICAO-036,36792,Dmitry Yuryevich,GORITSKY,Dmitry Yuryevich GORITSKY,Goritskii Dmitrii
S-RUS-TRANSL-32-ICAO-037,35603,Andrey Viktorovich,GURULEV,Andrey Viktorovich GURULEV,Gurulev Andrei
S-RUS-TRANSL-32-ICAO-038,36786,Denis Vladimirovich,GUSEV,Denis Vladimirovich GUSEV,Gusev Denis
S-RUS-TRANSL-32-ICAO-039,9761,Viktar Hryhoryavich,HALAVANAU,Viktar Hryhoryavich HALAVANAU,Golovanov Viktor
S-RUS-TRANSL-32-ICAO-040,36798,Vasily Nikolayevich,IKONNIKOV,Vasily Nikolayevich IKONNIKOV,Ikonnikov Vasilii
S-RUS-TRANSL-32-ICAO-041,35630,Andrey Konstantinovich,ISAEV,Andrey Konstantinovich ISAEV,Isaev Andrei
S-RUS-TRANSL-32-ICAO-042,35620,Oleg Ivanovich,IVANINSKIY,Oleg Ivanovich IVANINSKIY,Ivaninskii Oleg
S-RUS-TRANSL-32-ICAO-043,41439,Valery Valerievich,IVANKOVICH,Valery Valerievich IVANKOVICH,Ivankovich Valerii
S-RUS-TRANSL-32-ICAO-044,22411,Petr Grigorievich,JAROSH,Petr Grigorievich JAROSH,Iarosh Petr
S-RUS-TRANSL-32-ICAO-045,31950,Natallia Ivanauna,KACHANAVA,Natallia Ivanauna KACHANAVA,Kachanova Natalia
S-RUS-TRANSL-32-ICAO-046,36996,Denis Valentinovich,KAMYSHEV,Denis Valentinovich KAMYSHEV,Kamyshev Denis
S-RUS-TRANSL-32-ICAO-047,35639,Igor Yuryevich,KASTYUKEVICH,Igor Yuryevich KASTYUKEVICH,Kastiukevich Igor
S-RUS-TRANSL-32-ICAO-048,30545,Henadz Arkadzievich,KAZAKEVICH,Henadz Arkadzievich KAZAKEVICH,Kazakevich Gennadii
S-RUS-TRANSL-32-ICAO-049,44882,Andrei Rostislavovich,KHOKHLUN,Andrei Rostislavovich KHOKHLUN,Khokhlun Andrei
S-RUS-TRANSL-32-ICAO-050,37841,Victor Nikolayevich,KIRYANOV,Victor Nikolayevich KIRYANOV,Kirianov Viktor
S-RUS-TRANSL-32-ICAO-051,37328,Mikhail Sergeyevich,KISELEV,Mikhail Sergeyevich KISELEV,Kiselev Mikhail
S-RUS-TRANSL-32-ICAO-052,41050,Andrey Evgenyevich,KLYCHKOV,Andrey Evgenyevich KLYCHKOV,Klychkov Andrei
S-RUS-TRANSL-32-ICAO-053,39212,Oleksandr Yuriyovych,KOBETS,Oleksandr Yuriyovych KOBETS,Kobets Aleksandr
S-RUS-TRANSL-32-ICAO-054,40119,Yevgeny Ivanovich,KOLYUSHIN,Yevgeny Ivanovich KOLYUSHIN,Koliushin Evgenii
S-RUS-TRANSL-32-ICAO-055,35242,Igor Anatolyevich,KOMAROV,Igor Anatolyevich KOMAROV,Komarov Igor
S-RUS-TRANSL-32-ICAO-056,36809,Nikolai Fyodorovich,KONDRATYUK,Nikolai Fyodorovich KONDRATYUK,Kondratiuk Nikolai
S-RUS-TRANSL-32-ICAO-057,16949,Oleg Grigorievich,KOZYURA,Oleg Grigorievich KOZYURA,Koziura Oleg
S-RUS-TRANSL-32-ICAO-058,36803,Andrey Viktorovich,KUTEPOV,Andrey Viktorovich KUTEPOV,Kutepov Andrei
S-RUS-TRANSL-32-ICAO-059,36483,Pavel Vladimirovich,KUZMIN,Pavel Vladimirovich KUZMIN,Kuzmin Pavel
S-RUS-TRANSL-32-ICAO-060,37335,Anna Yurievna,KUZNETSOVA,Anna Yurievna KUZNETSOVA,Kuznetsova Anna
S-RUS-TRANSL-32-ICAO-061,37337,Tatiana Petrovna,LARIONOVA,Tatiana Petrovna LARIONOVA,Larionova Tatiana
S-RUS-TRANSL-32-ICAO-062,37729,Nadezhda Vitalyevna,LASHKARYOVA,Nadezhda Vitalyevna LASHKARYOVA,Lashkareva Nadezhda
S-RUS-TRANSL-32-ICAO-063,36480,Mikhail Aleksandrovich,LESHCHENKO,Mikhail Aleksandrovich LESHCHENKO,Leshchenko Mikhail
S-RUS-TRANSL-32-ICAO-064,51957,Alexander Markovich,LOKSHIN,Alexander Markovich LOKSHIN,Lokshin Aleksandr
S-RUS-TRANSL-32-ICAO-065,35672,Roman Valeryevich,LYUBARSKIY,Roman Valeryevich LYUBARSKIY,Liubarskii Roman
S-RUS-TRANSL-32-ICAO-066,35676,Zurab Gayozovich,MAKIYEV,Zurab Gayozovich MAKIYEV,Makiev Zurab
S-RUS-TRANSL-32-ICAO-067,40572,Aleksei Alekseevich,MALYAREVICH,Aleksei Alekseevich MALYAREVICH,Maliarevich Aleksei
S-RUS-TRANSL-32-ICAO-068,37340,Evgeny Evgenievich,MARCHENKO,Evgeny Evgenievich MARCHENKO,Marchenko Evgenii
S-RUS-TRANSL-32-ICAO-069,44142,Pavel Alekseevich,MARINYCHEV,Pavel Alekseevich MARINYCHEV,Marinychev Pavel
S-RUS-TRANSL-32-ICAO-070,35398,Vyacheslav Mikhaylovich,MARKHAYEV,Vyacheslav Mikhaylovich MARKHAYEV,Markhaev Viacheslav
S-RUS-TRANSL-32-ICAO-071,33401,Igor Anatolievich,MARSHALOV,Igor Anatolievich MARSHALOV,Marshalov Igor
S-RUS-TRANSL-32-ICAO-072,38616,Sergey Vladimirovich,MATVIYENKO,Sergey Vladimirovich MATVIYENKO,Matvienko Sergei
S-RUS-TRANSL-32-ICAO-073,41051,Vladimir Vladimirovich,MAZUR,Vladimir Vladimirovich MAZUR,Mazur Vladimir
S-RUS-TRANSL-32-ICAO-074,16670,Sergey Mikhailovich,MIRONOV,Sergey Mikhailovich MIRONOV,Mironov Sergei
S-RUS-TRANSL-32-ICAO-075,50973,Stanislav Igorevich,MOLOTOV,Stanislav Igorevich MOLOTOV,Molotov Stanislav
S-RUS-TRANSL-32-ICAO-076,36829,Sergey Nikolayevich,MURATOV,Sergey Nikolayevich MURATOV,Muratov Sergei
S-RUS-TRANSL-32-ICAO-077,35766,Tatiana Aleksandrovna,NAVKA,Tatiana Aleksandrovna NAVKA,Navka Tatiana
S-RUS-TRANSL-32-ICAO-078,40661,Alina Olegovna,NAZAROVA,Alina Olegovna NAZAROVA,Nazarova Alina
S-RUS-TRANSL-32-ICAO-079,36836,Boris Alexandrovich,NEVZOROV,Boris Alexandrovich NEVZOROV,Nevzorov Boris
S-RUS-TRANSL-32-ICAO-080,40240,Oleg Alekseyevich,NIKOLAYEV,Oleg Alekseyevich NIKOLAYEV,Nikolaev Oleg
S-RUS-TRANSL-32-ICAO-081,50603,Dmitry Yuryevich,NIKULIN,Dmitry Yuryevich NIKULIN,Nikulin Dmitrii
S-RUS-TRANSL-32-ICAO-082,36837,Viktor Feodosyevich,NOVOZHILOV,Viktor Feodosyevich NOVOZHILOV,Novozhilov Viktor
S-RUS-TRANSL-32-ICAO-083,47779,Stanislav Alexandrovich,ORLOV,Stanislav Alexandrovich ORLOV,Orlov Stanislav
S-RUS-TRANSL-32-ICAO-084,35691,Natalya Alekseyevna,ORLOVA,Natalya Alekseyevna ORLOVA,Orlova Natalia
S-RUS-TRANSL-32-ICAO-085,35421,Nina Aleksandrovna,OSTANINA,Nina Aleksandrovna OSTANINA,Ostanina Nina
S-RUS-TRANSL-32-ICAO-086,37177,Ella Aleksandrovna,PAMFILOVA,Ella Aleksandrovna PAMFILOVA,Pamfilova Ella
S-RUS-TRANSL-32-ICAO-087,38799,Mikhail Ilyich,PAVLYUK,Mikhail Ilyich PAVLYUK,Pavliuk Mikhail
S-RUS-TRANSL-32-ICAO-088,48855,Sergey Viktorovich,PITIKOV,Sergey Viktorovich PITIKOV,Pitikov Sergei
S-RUS-TRANSL-32-ICAO-089,35027,Yevgeniya Aleksandrovna,PODGORNOVA,Yevgeniya Aleksandrovna PODGORNOVA,Podgornova Evgeniia
S-RUS-TRANSL-32-ICAO-090,31671,Polina Evgenyevna,PRIGOZHINA,Polina Evgenyevna PRIGOZHINA,Prigozhina Polina
S-RUS-TRANSL-32-ICAO-091,35404,Artyom Vyacheslavovich,PROKOFYEV,Artyom Vyacheslavovich PROKOFYEV,Prokofev Artem
S-RUS-TRANSL-32-ICAO-092,37363,Valery Fedorovich,RASHKIN,Valery Fedorovich RASHKIN,Rashkin Valerii
S-RUS-TRANSL-32-ICAO-093,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,Razorenov Aleksandr
S-RUS-TRANSL-32-ICAO-094,35715,Igor Nikolayevich,RUDENSKY,Igor Nikolayevich RUDENSKY,Rudenskii Igor
S-RUS-TRANSL-32-ICAO-095,36957,Igor Valerievich,RUSANOV,Igor Valerievich RUSANOV,Rusanov Igor
S-RUS-TRANSL-32-ICAO-096,36054,Oleg Nikolayevich,RYAZANTSEV,Oleg Nikolayevich RYAZANTSEV,Riazantsev Oleg
S-RUS-TRANSL-32-ICAO-097,16673,Nikolai Ivanovich,RYZHKOV,Nikolai Ivanovich RYZHKOV,Ryzhkov Nikolai
S-RUS-TRANSL-32-ICAO-098,39208,Mykyta Ivanovich,SAMOILENKO,Mykyta Ivanovich SAMOILENKO,Samoilenko Nikita
S-RUS-TRANSL-32-ICAO-099,35530,Alexander Mikhaylovich,SAMOKUTYAEV,Alexander Mikhaylovich SAMOKUTYAEV,Samokutiaev Aleksandr
S-RUS-TRANSL-32-ICAO-100,35781,Andrey Yurievich,SAPELIN,Andrey Yurievich SAPELIN,Sapelin Andrei
S-RUS-TRANSL-32-ICAO-101,43538,Konstantin Prokopyevich,SAPOZHNIKOV,Konstantin Prokopyevich SAPOZHNIKOV,Sapozhnikov Konstantin
S-RUS-TRANSL-32-ICAO-102,35528,Yuliya Vladimirovna,SARANOVA,Yuliya Vladimirovna SARANOVA,Saranova Iuliia
S-RUS-TRANSL-32-ICAO-103,52260,Sergei Pavlovich,SAVCHENKOV,Sergei Pavlovich SAVCHENKOV,Savchenkov Sergei
S-RUS-TRANSL-32-ICAO-104,50233,Viktoriya Orestovna,SAVRUK,Viktoriya Orestovna SAVRUK,Savruk Viktoriia
S-RUS-TRANSL-32-ICAO-105,48859,Alexey Borisovich,SDOBNOV,Alexey Borisovich SDOBNOV,Sdobnov Aleksei
S-RUS-TRANSL-32-ICAO-106,16692,Igor Ivanovich,SECHIN,Igor Ivanovich SECHIN,Sechin Igor
S-RUS-TRANSL-32-ICAO-107,43094,Yulia Aleksandrovna,SERGEEVA,Yulia Aleksandrovna SERGEEVA,Sergeeva Iuliia
S-RUS-TRANSL-32-ICAO-108,37733,Yuriy Valeryevich,SHEVCHENKO,Yuriy Valeryevich SHEVCHENKO,Shevchenko Iurii
S-RUS-TRANSL-32-ICAO-109,35484,Anton Vladimirovich,SHIPULIN,Anton Vladimirovich SHIPULIN,Shipulin Anton
S-RUS-TRANSL-32-ICAO-110,36865,Anatoly Ivanovich,SHIROKOV,Anatoly Ivanovich SHIROKOV,Shirokov Anatolii
S-RUS-TRANSL-32-ICAO-111,46549,Alexei Petrovich,SHKADAREVICH,Alexei Petrovich SHKADAREVICH,Shkadarevich Aleksei
S-RUS-TRANSL-32-ICAO-112,35173,Sergei Kuzhugetovich,SHOIGU,Sergei Kuzhugetovich SHOIGU,Shoigu Sergei
S-RUS-TRANSL-32-ICAO-113,49515,Oleg Petrovich,SHPAKOV,Oleg Petrovich SHPAKOV,Shpakov Oleg
S-RUS-TRANSL-32-ICAO-114,46784,Vasily Nikolaevich,SHUPRANOV,Vasily Nikolaevich SHUPRANOV,Shupranov Vasilii
S-RUS-TRANSL-32-ICAO-115,32751,Artsiom Igaravich,SIKORSKI,Artsiom Igaravich SIKORSKI,Sikorskii Artem
S-RUS-TRANSL-32-ICAO-116,35393,Yury Petrovich,SINELSHCHIKOV,Yury Petrovich SINELSHCHIKOV,Sinelshchikov Iurii
S-RUS-TRANSL-32-ICAO-117,41001,Olga Vladimirovna,SKABEYEVA,Olga Vladimirovna SKABEYEVA,Skabeeva Olga
S-RUS-TRANSL-32-ICAO-118,35521,Alexander Anatolevich,SKACHKOV,Alexander Anatolevich SKACHKOV,Skachkov Aleksandr
S-RUS-TRANSL-32-ICAO-119,16710,Andrei Vladimirovich,SKOCH,Andrei Vladimirovich SKOCH,Skoch Andrei
S-RUS-TRANSL-32-ICAO-120,10138,Oleg Leonidovich,SLIZHEVSKY,Oleg Leonidovich SLIZHEVSKY,Slizhevskii Oleg
S-RUS-TRANSL-32-ICAO-121,35517,Sergey Mikhaylovich,SOKOL,Sergey Mikhaylovich SOKOL,Sokol Sergei
S-RUS-TRANSL-32-ICAO-122,45913,Natalia Vladimirovna,SOLOZHENTSEVA,Natalia Vladimirovna SOLOZHENTSEVA,Solozhentseva Natalia
S-RUS-TRANSL-32-ICAO-123,36478,Alexey Anatolyevich,SUBBOTIN,Alexey Anatolyevich SUBBOTIN,Subbotin Aleksei
S-RUS-TRANSL-32-ICAO-124,35413,Renat Ismailovich,SULEYMANOV,Renat Ismailovich SULEYMANOV,Suleimanov Renat
S-RUS-TRANSL-32-ICAO-125,16655,Vladislav Yurievich,SURKOV,Vladislav Yurievich SURKOV,Surkov Vladislav
S-RUS-TRANSL-32-ICAO-126,41055,Anna Borisovna,SUROVIKINA,Anna Borisovna SUROVIKINA,Surovikina Anna
S-RUS-TRANSL-32-ICAO-127,45821,Andrei Anatolyevich,SUVOROV,Andrei Anatolyevich SUVOROV,Suvorov Andrei
S-RUS-TRANSL-32-ICAO-128,35442,Arkady Nikolayevich,SVISTUNOV,Arkady Nikolayevich SVISTUNOV,Svistunov Arkadii
S-RUS-TRANSL-32-ICAO-129,45060,Olga Vladimironva,SYROVATSKAYA,Olga Vladimironva SYROVATSKAYA,Syrovatskaia Olga
S-RUS-TRANSL-32-ICAO-130,33023,Vasiliy Vasilievich,SYSOYEV,Vasiliy Vasilievich SYSOYEV,Sysoev Vasilii
S-RUS-TRANSL-32-ICAO-131,35511,Michail Vasilevich,TARASENKO,Michail Vasilevich TARASENKO,Tarasenko Mikhail
S-RUS-TRANSL-32-ICAO-132,41037,Rashid Borispievich,TEMREZOV,Rashid Borispievich TEMREZOV,Temrezov Rashid
S-RUS-TRANSL-32-ICAO-133,40244,Andrey Aleksandrovich,TRAVNIKOV,Andrey Aleksandrovich TRAVNIKOV,Travnikov Andrei
S-RUS-TRANSL-32-ICAO-134,35505,Andrey Fedorovich,TRIFONOV,Andrey Fedorovich TRIFONOV,Trifonov Andrei
S-RUS-TRANSL-32-ICAO-135,26723,Elena Anatolievna,TRIKULYA,Elena Anatolievna TRIKULYA,Trikulia Elena
S-RUS-TRANSL-32-ICAO-136,47787,Mikhail Viktorovich,TURKANOV,Mikhail Viktorovich TURKANOV,Turkanov Mikhail
S-RUS-TRANSL-32-ICAO-137,38158,Anton Sergeevich,URUSOV,Anton Sergeevich URUSOV,Urusov Anton
S-RUS-TRANSL-32-ICAO-138,36884,Alexander Georgyevich,VARFOLOMEEV,Alexander Georgyevich VARFOLOMEEV,Varfolomeev Aleksandr
S-RUS-TRANSL-32-ICAO-139,35580,Sergey Alekseyevich,VEREMEENKO,Sergey Alekseyevich VEREMEENKO,Veremeenko Sergei
S-RUS-TRANSL-32-ICAO-140,37303,Veronika Valerievna,VLASOVA,Veronika Valerievna VLASOVA,Vlasova Veronika
S-RUS-TRANSL-32-ICAO-141,52616,Dmitrii Evgenevich,VOITIKHOV,Dmitrii Evgenevich VOITIKHOV,Voitikhov Dmitrii
S-RUS-TRANSL-32-ICAO-142,34976,Aleksandr Grigorievich,VOLFOVICH,Aleksandr Grigorievich VOLFOVICH,Volfovich Aleksandr
S-RUS-TRANSL-32-ICAO-143,48879,Boris Yakovlevich,VOLOGDIN,Boris Yakovlevich VOLOGDIN,Vologdin Boris
S-RUS-TRANSL-32-ICAO-144,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,Vorobev Aleksandr
S-RUS-TRANSL-32-ICAO-145,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,Vorobev Aleksandr
S-RUS-TRANSL-32-ICAO-146,16667,Vladimir Ivanovich,YAKUNIN,Vladimir Ivanovich YAKUNIN,Iakunin Vladimir
S-RUS-TRANSL-32-ICAO-147,40133,Lyudmila Nikolaevna,ZAITSEVA,Lyudmila Nikolaevna ZAITSEVA,Zaitseva Liudmila
S-RUS-TRANSL-32-ICAO-148,16601,Vitaliy Yuriyovych,ZAKHARCHENKO,Vitaliy Yuriyovych ZAKHARCHENKO,Zakharchenko Vitalii
S-RUS-TRANSL-32-ICAO-149,35451,Alexey Aleksandrovich,ZHURAVLYEV,Alexey Aleksandrovich ZHURAVLYEV,Zhuravlev Aleksei
S-RUS-TRANSL-32-ICAO-150,9762,Aliaksandr Leanidavich,ZIMOUSKY,Aliaksandr Leanidavich ZIMOUSKY,Zimovskii Aleksandr
S-RUS-TRANSL-32-ICAO-151,36896,Igor Dmitryevich,ZUBAREV,Igor Dmitryevich ZUBAREV,Zubarev Igor
