queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
S-RUS-TRANSL-33-ICAO-061,37337,Tatiana Petrovna,LARIONOVA,Tatiana Petrovna LARIONOVA,Larionova Tatiana Petrovna
S-RUS-TRANSL-33-ICAO-062,37729,Nadezhda Vitalyevna,LASHKARYOVA,Nadezhda Vitalyevna LASHKARYOVA,Lashkareva Nadezhda Vitalevna
S-RUS-TRANSL-33-ICAO-063,36480,Mikhail Aleksandrovich,LESHCHENKO,Mikhail Aleksandrovich LESHCHENKO,Leshchenko Mikhail Aleksandrovich
S-RUS-TRANSL-33-ICAO-064,51957,Alexander Markovich,LOKSHIN,Alexander Markovich LOKSHIN,Lokshin Aleksandr Markovich
S-RUS-TRANSL-33-ICAO-065,35672,Roman Valeryevich,LYUBARSKIY,Roman Valeryevich LYUBARSKIY,Liubarskii Roman Valerevich
S-RUS-TRANSL-33-ICAO-066,35676,Zurab Gayozovich,MAKIYEV,Zurab Gayozovich MAKIYEV,Makiev Zurab Gaezovich
S-RUS-TRANSL-33-ICAO-067,40572,Aleksei Alekseevich,MALYAREVICH,Aleksei Alekseevich MALYAREVICH,Maliarevich Aleksei Alekseevich
S-RUS-TRANSL-33-ICAO-068,37340,Evgeny Evgenievich,MARCHENKO,Evgeny Evgenievich MARCHENKO,Marchenko Evgenii Evgenevich
S-RUS-TRANSL-33-ICAO-069,44142,Pavel Alekseevich,MARINYCHEV,Pavel Alekseevich MARINYCHEV,Marinychev Pavel Alekseevich
S-RUS-TRANSL-33-ICAO-070,35398,Vyacheslav Mikhaylovich,MARKHAYEV,Vyacheslav Mikhaylovich MARKHAYEV,Markhaev Viacheslav Mikhailovich
S-RUS-TRANSL-33-ICAO-071,33401,Igor Anatolievich,MARSHALOV,Igor Anatolievich MARSHALOV,Marshalov Igor Anatolevich
S-RUS-TRANSL-33-ICAO-072,38616,Sergey Vladimirovich,MATVIYENKO,Sergey Vladimirovich MATVIYENKO,Matvienko Sergei Vladimirovich
S-RUS-TRANSL-33-ICAO-073,41051,Vladimir Vladimirovich,MAZUR,Vladimir Vladimirovich MAZUR,Mazur Vladimir Vladimirovich
S-RUS-TRANSL-33-ICAO-074,16670,Sergey Mikhailovich,MIRONOV,Sergey Mikhailovich MIRONOV,Mironov Sergei Mikhailovich
S-RUS-TRANSL-33-ICAO-075,50973,Stanislav Igorevich,MOLOTOV,Stanislav Igorevich MOLOTOV,Molotov Stanislav Igorevich
S-RUS-TRANSL-33-ICAO-076,36829,Sergey Nikolayevich,MURATOV,Sergey Nikolayevich MURATOV,Muratov Sergei Nikolaevich
S-RUS-TRANSL-33-ICAO-077,35766,Tatiana Aleksandrovna,NAVKA,Tatiana Aleksandrovna NAVKA,Navka Tatiana Aleksandrovna
S-RUS-TRANSL-33-ICAO-078,40661,Alina Olegovna,NAZAROVA,Alina Olegovna NAZAROVA,Nazarova Alina Olegovna
S-RUS-TRANSL-33-ICAO-079,36836,Boris Alexandrovich,NEVZOROV,Boris Alexandrovich NEVZOROV,Nevzorov Boris Aleksandrovich
S-RUS-TRANSL-33-ICAO-080,40240,Oleg Alekseyevich,NIKOLAYEV,Oleg Alekseyevich NIKOLAYEV,Nikolaev Oleg Alekseevich
S-RUS-TRANSL-33-ICAO-081,50603,Dmitry Yuryevich,NIKULIN,Dmitry Yuryevich NIKULIN,Nikulin Dmitrii Iurevich
S-RUS-TRANSL-33-ICAO-082,36837,Viktor Feodosyevich,NOVOZHILOV,Viktor Feodosyevich NOVOZHILOV,Novozhilov Viktor Feodosevich
S-RUS-TRANSL-33-ICAO-083,47779,Stanislav Alexandrovich,ORLOV,Stanislav Alexandrovich ORLOV,Orlov Stanislav Aleksandrovich
S-RUS-TRANSL-33-ICAO-084,35691,Natalya Alekseyevna,ORLOVA,Natalya Alekseyevna ORLOVA,Orlova Natalia Alekseevna
S-RUS-TRANSL-33-ICAO-085,35421,Nina Aleksandrovna,OSTANINA,Nina Aleksandrovna OSTANINA,Ostanina Nina Aleksandrovna
S-RUS-TRANSL-33-ICAO-086,37177,Ella Aleksandrovna,PAMFILOVA,Ella Aleksandrovna PAMFILOVA,Pamfilova Ella Aleksandrovna
S-RUS-TRANSL-33-ICAO-087,38799,Mikhail Ilyich,PAVLYUK,Mikhail Ilyich PAVLYUK,Pavliuk Mikhail Ilich
S-RUS-TRANSL-33-ICAO-088,48855,Sergey Viktorovich,PITIKOV,Sergey Viktorovich PITIKOV,Pitikov Sergei Viktorovich
S-RUS-TRANSL-33-ICAO-089,35027,Yevgeniya Aleksandrovna,PODGORNOVA,Yevgeniya Aleksandrovna PODGORNOVA,Podgornova Evgeniia Aleksandrovna
S-RUS-TRANSL-33-ICAO-090,31671,Polina Evgenyevna,PRIGOZHINA,Polina Evgenyevna PRIGOZHINA,Prigozhina Polina Evgenevna
S-RUS-TRANSL-33-ICAO-091,35404,Artyom Vyacheslavovich,PROKOFYEV,Artyom Vyacheslavovich PROKOFYEV,Prokofev Artem Viacheslavovich
S-RUS-TRANSL-33-ICAO-092,37363,Valery Fedorovich,RASHKIN,Valery Fedorovich RASHKIN,Rashkin Valerii Fedorovich
S-RUS-TRANSL-33-ICAO-093,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,Razorenov Aleksandr Gennadevich
S-RUS-TRANSL-33-ICAO-094,35715,Igor Nikolayevich,RUDENSKY,Igor Nikolayevich RUDENSKY,Rudenskii Igor Nikolaevich
S-RUS-TRANSL-33-ICAO-095,36957,Igor Valerievich,RUSANOV,Igor Valerievich RUSANOV,Rusanov Igor Valerevich
S-RUS-TRANSL-33-ICAO-096,36054,Oleg Nikolayevich,RYAZANTSEV,Oleg Nikolayevich RYAZANTSEV,Riazantsev Oleg Nikolaevich
S-RUS-TRANSL-33-ICAO-097,16673,Nikolai Ivanovich,RYZHKOV,Nikolai Ivanovich RYZHKOV,Ryzhkov Nikolai Ivanovich
S-RUS-TRANSL-33-ICAO-098,39208,Mykyta Ivanovich,SAMOILENKO,Mykyta Ivanovich SAMOILENKO,Samoilenko Nikita Ivanovich
S-RUS-TRANSL-33-ICAO-099,35530,Alexander Mikhaylovich,SAMOKUTYAEV,Alexander Mikhaylovich SAMOKUTYAEV,Samokutiaev Aleksandr Mikhailovich
S-RUS-TRANSL-33-ICAO-100,35781,Andrey Yurievich,SAPELIN,Andrey Yurievich SAPELIN,Sapelin Andrei Iurevich
S-RUS-TRANSL-33-ICAO-101,43538,Konstantin Prokopyevich,SAPOZHNIKOV,Konstantin Prokopyevich SAPOZHNIKOV,Sapozhnikov Konstantin Prokopevich
S-RUS-TRANSL-33-ICAO-102,35528,Yuliya Vladimirovna,SARANOVA,Yuliya Vladimirovna SARANOVA,Saranova Iuliia Vladimirovna
S-RUS-TRANSL-33-ICAO-103,52260,Sergei Pavlovich,SAVCHENKOV,Sergei Pavlovich SAVCHENKOV,Savchenkov Sergei Pavlovich
S-RUS-TRANSL-33-ICAO-104,50233,Viktoriya Orestovna,SAVRUK,Viktoriya Orestovna SAVRUK,Savruk Viktoriia Orestovna
S-RUS-TRANSL-33-ICAO-105,48859,Alexey Borisovich,SDOBNOV,Alexey Borisovich SDOBNOV,Sdobnov Aleksei Borisovich
S-RUS-TRANSL-33-ICAO-106,16692,Igor Ivanovich,SECHIN,Igor Ivanovich SECHIN,Sechin Igor Ivanovich
S-RUS-TRANSL-33-ICAO-107,43094,Yulia Aleksandrovna,SERGEEVA,Yulia Aleksandrovna SERGEEVA,Sergeeva Iuliia Aleksandrovna
S-RUS-TRANSL-33-ICAO-108,37733,Yuriy Valeryevich,SHEVCHENKO,Yuriy Valeryevich SHEVCHENKO,Shevchenko Iurii Valerevich
S-RUS-TRANSL-33-ICAO-109,35484,Anton Vladimirovich,SHIPULIN,Anton Vladimirovich SHIPULIN,Shipulin Anton Vladimirovich
S-RUS-TRANSL-33-ICAO-110,36865,Anatoly Ivanovich,SHIROKOV,Anatoly Ivanovich SHIROKOV,Shirokov Anatolii Ivanovich
S-RUS-TRANSL-33-ICAO-111,46549,Alexei Petrovich,SHKADAREVICH,Alexei Petrovich SHKADAREVICH,Shkadarevich Aleksei Petrovich
S-RUS-TRANSL-33-ICAO-112,35173,Sergei Kuzhugetovich,SHOIGU,Sergei Kuzhugetovich SHOIGU,Shoigu Sergei Kuzhugetovich
S-RUS-TRANSL-33-ICAO-113,49515,Oleg Petrovich,SHPAKOV,Oleg Petrovich SHPAKOV,Shpakov Oleg Petrovich
S-RUS-TRANSL-33-ICAO-114,46784,Vasily Nikolaevich,SHUPRANOV,Vasily Nikolaevich SHUPRANOV,Shupranov Vasilii Nikolaevich
S-RUS-TRANSL-33-ICAO-115,32751,Artsiom Igaravich,SIKORSKI,Artsiom Igaravich SIKORSKI,Sikorskii Artem Igorevich
S-RUS-TRANSL-33-ICAO-116,35393,Yury Petrovich,SINELSHCHIKOV,Yury Petrovich SINELSHCHIKOV,Sinelshchikov Iurii Petrovich
S-RUS-TRANSL-33-ICAO-117,41001,Olga Vladimirovna,SKABEYEVA,Olga Vladimirovna SKABEYEVA,Skabeeva Olga Vladimirovna
S-RUS-TRANSL-33-ICAO-118,35521,Alexander Anatolevich,SKACHKOV,Alexander Anatolevich SKACHKOV,Skachkov Aleksandr Anatolevich
S-RUS-TRANSL-33-ICAO-119,16710,Andrei Vladimirovich,SKOCH,Andrei Vladimirovich SKOCH,Skoch Andrei Vladimirovich
S-RUS-TRANSL-33-ICAO-120,10138,Oleg Leonidovich,SLIZHEVSKY,Oleg Leonidovich SLIZHEVSKY,Slizhevskii Oleg Leonidovich
S-RUS-TRANSL-33-ICAO-121,35517,Sergey Mikhaylovich,SOKOL,Sergey Mikhaylovich SOKOL,Sokol Sergei Mikhailovich
S-RUS-TRANSL-33-ICAO-122,45913,Natalia Vladimirovna,SOLOZHENTSEVA,Natalia Vladimirovna SOLOZHENTSEVA,Solozhentseva Natalia Vladimirovna
S-RUS-TRANSL-33-ICAO-123,36478,Alexey Anatolyevich,SUBBOTIN,Alexey Anatolyevich SUBBOTIN,Subbotin Aleksei Anatolevich
S-RUS-TRANSL-33-ICAO-124,35413,Renat Ismailovich,SULEYMANOV,Renat Ismailovich SULEYMANOV,Suleimanov Renat Ismailovich
S-RUS-TRANSL-33-ICAO-125,16655,Vladislav Yurievich,SURKOV,Vladislav Yurievich SURKOV,Surkov Vladislav Iurevich
S-RUS-TRANSL-33-ICAO-126,41055,Anna Borisovna,SUROVIKINA,Anna Borisovna SUROVIKINA,Surovikina Anna Borisovna
S-RUS-TRANSL-33-ICAO-127,45821,Andrei Anatolyevich,SUVOROV,Andrei Anatolyevich SUVOROV,Suvorov Andrei Anatolevich
S-RUS-TRANSL-33-ICAO-128,35442,Arkady Nikolayevich,SVISTUNOV,Arkady Nikolayevich SVISTUNOV,Svistunov Arkadii Nikolaevich
S-RUS-TRANSL-33-ICAO-129,45060,Olga Vladimironva,SYROVATSKAYA,Olga Vladimironva SYROVATSKAYA,Syrovatskaia Olga Vladimirovna
S-RUS-TRANSL-33-ICAO-130,33023,Vasiliy Vasilievich,SYSOYEV,Vasiliy Vasilievich SYSOYEV,Sysoev Vasilii Vasilevich
S-RUS-TRANSL-33-ICAO-131,35511,Michail Vasilevich,TARASENKO,Michail Vasilevich TARASENKO,Tarasenko Mikhail Vasilevich
S-RUS-TRANSL-33-ICAO-132,41037,Rashid Borispievich,TEMREZOV,Rashid Borispievich TEMREZOV,Temrezov Rashid Borispievich
S-RUS-TRANSL-33-ICAO-133,40244,Andrey Aleksandrovich,TRAVNIKOV,Andrey Aleksandrovich TRAVNIKOV,Travnikov Andrei Aleksandrovich
S-RUS-TRANSL-33-ICAO-134,35505,Andrey Fedorovich,TRIFONOV,Andrey Fedorovich TRIFONOV,Trifonov Andrei Fedorovich
S-RUS-TRANSL-33-ICAO-135,26723,Elena Anatolievna,TRIKULYA,Elena Anatolievna TRIKULYA,Trikulia Elena Anatolevna
S-RUS-TRANSL-33-ICAO-136,47787,Mikhail Viktorovich,TURKANOV,Mikhail Viktorovich TURKANOV,Turkanov Mikhail Viktorovich
S-RUS-TRANSL-33-ICAO-137,38158,Anton Sergeevich,URUSOV,Anton Sergeevich URUSOV,Urusov Anton Sergeevich
S-RUS-TRANSL-33-ICAO-138,36884,Alexander Georgyevich,VARFOLOMEEV,Alexander Georgyevich VARFOLOMEEV,Varfolomeev Aleksandr Georgievich
S-RUS-TRANSL-33-ICAO-139,35580,Sergey Alekseyevich,VEREMEENKO,Sergey Alekseyevich VEREMEENKO,Veremeenko Sergei Alekseevich
S-RUS-TRANSL-33-ICAO-140,37303,Veronika Valerievna,VLASOVA,Veronika Valerievna VLASOVA,Vlasova Veronika Valerevna
S-RUS-TRANSL-33-ICAO-141,52616,Dmitrii Evgenevich,VOITIKHOV,Dmitrii Evgenevich VOITIKHOV,Voitikhov Dmitrii Evgenevich
S-RUS-TRANSL-33-ICAO-142,34976,Aleksandr Grigorievich,VOLFOVICH,Aleksandr Grigorievich VOLFOVICH,Volfovich Aleksandr Grigorevich
S-RUS-TRANSL-33-ICAO-143,48879,Boris Yakovlevich,VOLOGDIN,Boris Yakovlevich VOLOGDIN,Vologdin Boris Iakovlevich
S-RUS-TRANSL-33-ICAO-144,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,Vorobev Aleksandr Nikolaevich
S-RUS-TRANSL-33-ICAO-145,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,Vorobev Aleksandr Nikolaevich
S-RUS-TRANSL-33-ICAO-146,16667,Vladimir Ivanovich,YAKUNIN,Vladimir Ivanovich YAKUNIN,Iakunin Vladimir Ivanovich
S-RUS-TRANSL-33-ICAO-147,40133,Lyudmila Nikolaevna,ZAITSEVA,Lyudmila Nikolaevna ZAITSEVA,Zaitseva Liudmila Nikolaevna
S-RUS-TRANSL-33-ICAO-148,16601,Vitaliy Yuriyovych,ZAKHARCHENKO,Vitaliy Yuriyovych ZAKHARCHENKO,Zakharchenko Vitalii Iurevich
S-RUS-TRANSL-33-ICAO-149,35451,Alexey Aleksandrovich,ZHURAVLYEV,Alexey Aleksandrovich ZHURAVLYEV,Zhuravlev Aleksei Aleksandrovich
S-RUS-TRANSL-33-ICAO-150,9762,Aliaksandr Leanidavich,ZIMOUSKY,Aliaksandr Leanidavich ZIMOUSKY,Zimovskii Aleksandr Leonidovich
S-RUS-TRANSL-33-ICAO-151,36896,Igor Dmitryevich,ZUBAREV,Igor Dmitryevich ZUBAREV,Zubarev Igor Dmitrievich
