queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
S-LAT-SLAV33-119,16710,Andrei Vladimirovich,SKOCH,Andrei Vladimirovich SKOCH,SKOCH Andrei Vladimirovich
S-LAT-SLAV33-120,10138,Oleg Leonidovich,SLIZHEVSKY,Oleg Leonidovich SLIZHEVSKY,SLIZHEVSKY Oleg Leonidovich
S-LAT-SLAV33-121,35517,Sergey Mikhaylovich,SOKOL,Sergey Mikhaylovich SOKOL,SOKOL Sergey Mikhaylovich
S-LAT-SLAV33-122,45913,Natalia Vladimirovna,SOLOZHENTSEVA,Natalia Vladimirovna SOLOZHENTSEVA,SOLOZHENTSEVA Natalia Vladimirovna
S-LAT-SLAV33-123,36478,Alexey Anatolyevich,SUBBOTIN,Alexey Anatolyevich SUBBOTIN,SUBBOTIN Alexey Anatolyevich
S-LAT-SLAV33-124,35413,Renat Ismailovich,SULEYMANOV,Renat Ismailovich SULEYMANOV,SULEYMANOV Renat Ismailovich
S-LAT-SLAV33-125,16655,Vladislav Yurievich,SURKOV,Vladislav Yurievich SURKOV,SURKOV Vladislav Yurievich
S-LAT-SLAV33-126,41055,Anna Borisovna,SUROVIKINA,Anna Borisovna SUROVIKINA,SUROVIKINA Anna Borisovna
S-LAT-SLAV33-127,45821,Andrei Anatolyevich,SUVOROV,Andrei Anatolyevich SUVOROV,SUVOROV Andrei Anatolyevich
S-LAT-SLAV33-128,35442,Arkady Nikolayevich,SVISTUNOV,Arkady Nikolayevich SVISTUNOV,SVISTUNOV Arkady Nikolayevich
S-LAT-SLAV33-129,45060,Olga Vladimironva,SYROVATSKAYA,Olga Vladimironva SYROVATSKAYA,SYROVATSKAYA Olga Vladimironva
S-LAT-SLAV33-130,33023,Vasiliy Vasilievich,SYSOYEV,Vasiliy Vasilievich SYSOYEV,SYSOYEV Vasiliy Vasilievich
S-LAT-SLAV33-131,35511,Michail Vasilevich,TARASENKO,Michail Vasilevich TARASENKO,TARASENKO Michail Vasilevich
S-LAT-SLAV33-132,41037,Rashid Borispievich,TEMREZOV,Rashid Borispievich TEMREZOV,TEMREZOV Rashid Borispievich
S-LAT-SLAV33-133,40244,Andrey Aleksandrovich,TRAVNIKOV,Andrey Aleksandrovich TRAVNIKOV,TRAVNIKOV Andrey Aleksandrovich
S-LAT-SLAV33-134,35505,Andrey Fedorovich,TRIFONOV,Andrey Fedorovich TRIFONOV,TRIFONOV Andrey Fedorovich
S-LAT-SLAV33-135,26723,Elena Anatolievna,TRIKULYA,Elena Anatolievna TRIKULYA,TRIKULYA Elena Anatolievna
S-LAT-SLAV33-136,47787,Mikhail Viktorovich,TURKANOV,Mikhail Viktorovich TURKANOV,TURKANOV Mikhail Viktorovich
S-LAT-SLAV33-137,38158,Anton Sergeevich,URUSOV,Anton Sergeevich URUSOV,URUSOV Anton Sergeevich
S-LAT-SLAV33-138,36884,Alexander Georgyevich,VARFOLOMEEV,Alexander Georgyevich VARFOLOMEEV,VARFOLOMEEV Alexander Georgyevich
S-LAT-SLAV33-139,35580,Sergey Alekseyevich,VEREMEENKO,Sergey Alekseyevich VEREMEENKO,VEREMEENKO Sergey Alekseyevich
S-LAT-SLAV33-140,37303,Veronika Valerievna,VLASOVA,Veronika Valerievna VLASOVA,VLASOVA Veronika Valerievna
S-LAT-SLAV33-141,52616,Dmitrii Evgenevich,VOITIKHOV,Dmitrii Evgenevich VOITIKHOV,VOITIKHOV Dmitrii Evgenevich
S-LAT-SLAV33-142,34976,Aleksandr Grigorievich,VOLFOVICH,Aleksandr Grigorievich VOLFOVICH,VOLFOVICH Aleksandr Grigorievich
S-LAT-SLAV33-143,48879,Boris Yakovlevich,VOLOGDIN,Boris Yakovlevich VOLOGDIN,VOLOGDIN Boris Yakovlevich
S-LAT-SLAV33-144,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,VOROBEV Aleksandr Nikolayevich
S-LAT-SLAV33-145,16667,Vladimir Ivanovich,YAKUNIN,Vladimir Ivanovich YAKUNIN,YAKUNIN Vladimir Ivanovich
S-LAT-SLAV33-146,40133,Lyudmila Nikolaevna,ZAITSEVA,Lyudmila Nikolaevna ZAITSEVA,ZAITSEVA Lyudmila Nikolaevna
S-LAT-SLAV33-147,16601,Vitaliy Yuriyovych,ZAKHARCHENKO,Vitaliy Yuriyovych ZAKHARCHENKO,ZAKHARCHENKO Vitaliy Yuriyovych
S-LAT-SLAV33-148,35451,Alexey Aleksandrovich,ZHURAVLYEV,Alexey Aleksandrovich ZHURAVLYEV,ZHURAVLYEV Alexey Aleksandrovich
S-LAT-SLAV33-149,9762,Aliaksandr Leanidavich,ZIMOUSKY,Aliaksandr Leanidavich ZIMOUSKY,ZIMOUSKY Aliaksandr Leanidavich
S-LAT-SLAV33-150,36896,Igor Dmitryevich,ZUBAREV,Igor Dmitryevich ZUBAREV,ZUBAREV Igor Dmitryevich
