queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
NSS-LAT-SLAV-32-063,null,Lyudmila Nikolayevna,ABRAMOVA,null,ABRAMOVA Lyudmila
NSS-LAT-SLAV-32-064,null,Yuriy Olegovich,PAVLOV,null,PAVLOV Yuriy
NSS-LAT-SLAV-32-065,null,Fedor Ivanovich,ZAKHAROV,null,ZAKHAROV Fedor
NSS-LAT-SLAV-32-066,null,Artem Semenovich,KALININ,null,KALININ Artem
NSS-LAT-SLAV-32-067,null,Yevgeniy Dmitryevich,ALEKSANDROV,null,ALEKSANDROV Yevgeniy
NSS-LAT-SLAV-32-068,null,Aleksandr Viktorovich,AFANASYEV,null,AFANASYEV Aleksandr
NSS-LAT-SLAV-32-069,null,Artem Dmitryevich,SEMENOV,null,SEMENOV Artem
NSS-LAT-SLAV-32-070,null,Tamara Aleksandrovna,LAZAREVA,null,LAZAREVA Tamara
NSS-LAT-SLAV-32-071,null,Yevgeniy Alekseyevich,ANDREYEV,null,ANDREYEV Yevgeniy
NSS-LAT-SLAV-32-072,null,Maksim Gennadyevich,SOLOVEV,null,SOLOVEV Maksim
NSS-LAT-SLAV-32-073,null,Valentin Timofeyevich,OSIPOV,null,OSIPOV Valentin
NSS-LAT-SLAV-32-074,null,Konstantin Gennadyevich,SHCHERBAKOV,null,SHCHERBAKOV Konstantin
NSS-LAT-SLAV-32-075,null,Alina Fedorovna,GUSEVA,null,GUSEVA Alina
NSS-LAT-SLAV-32-076,null,Anton Valeryevich,BELOV,null,BELOV Anton
NSS-LAT-SLAV-32-077,null,Leonid Igorevich,BARANOV,null,BARANOV Leonid
NSS-LAT-SLAV-32-078,null,Konstantin Fedorovich,ROMANOV,null,ROMANOV Konstantin
NSS-LAT-SLAV-32-079,null,Mariya Romanovna,BELOVA,null,BELOVA Mariya
NSS-LAT-SLAV-32-080,null,Yekaterina Mikhailovna,DANILOVA,null,DANILOVA Yekaterina
NSS-LAT-SLAV-32-081,null,Margarita Viktorovna,NOSOVA,null,NOSOVA Margarita
NSS-LAT-SLAV-32-082,null,Dmitriy Aleksandrovich,GAVRILOV,null,GAVRILOV Dmitriy
NSS-LAT-SLAV-32-083,null,Roman Aleksandrovich,NAZAROV,null,NAZAROV Roman
NSS-LAT-SLAV-32-084,null,Valeriy Mikhailovich,STEPANOV,null,STEPANOV Valeriy
NSS-LAT-SLAV-32-085,null,Polina Sergeyevna,STEPANOVA,null,STEPANOVA Polina
NSS-LAT-SLAV-32-086,null,Ruslan Aleksandrovich,MATVEYEV,null,MATVEYEV Ruslan
NSS-LAT-SLAV-32-087,null,Eduard Pavlovich,SHCHERBAKOV,null,SHCHERBAKOV Eduard
NSS-LAT-SLAV-32-088,null,Alina Konstantinovna,ZAKHAROVA,null,ZAKHAROVA Alina
NSS-LAT-SLAV-32-089,null,Nina Valeryevna,POPOVA,null,POPOVA Nina
NSS-LAT-SLAV-32-090,null,Aleksandr Dmitryevich,FEDOROV,null,FEDOROV Aleksandr
NSS-LAT-SLAV-32-091,null,Pavel Stepanovich,POLYAKOV,null,POLYAKOV Pavel
NSS-LAT-SLAV-32-092,null,Polina Leonidovna,MOROZOVA,null,MOROZOVA Polina
NSS-LAT-SLAV-32-093,null,Anatoliy Vyacheslavovich,FEDOTOV,null,FEDOTOV Anatoliy
NSS-LAT-SLAV-32-094,null,Veronika Timofeyevna,ZAYTSEVA,null,ZAYTSEVA Veronika
NSS-LAT-SLAV-32-095,null,Grigoriy Fedorovich,ZAYTSEV,null,ZAYTSEV Grigoriy
NSS-LAT-SLAV-32-096,null,Yuriy Dmitryevich,MATVEYEV,null,MATVEYEV Yuriy
NSS-LAT-SLAV-32-097,null,Maksim Timofeyevich,KOZLOV,null,KOZLOV Maksim
NSS-LAT-SLAV-32-098,null,Natalya Yuryevna,SHCHERBAKOVA,null,SHCHERBAKOVA Natalya
NSS-LAT-SLAV-32-099,null,Svetlana Mikhailovna,VOROBEVA,null,VOROBEVA Svetlana
NSS-LAT-SLAV-32-100,null,Kseniya Ivanovna,STEPANOVA,null,STEPANOVA Kseniya
NSS-LAT-SLAV-32-101,null,Raisa Dmitryevna,ZHUKOVA,null,ZHUKOVA Raisa
NSS-LAT-SLAV-32-102,null,Nadezhda Igorevna,VINOGRADOVA,null,VINOGRADOVA Nadezhda
NSS-LAT-SLAV-32-103,null,Valentina Fedorovna,SOROKINA,null,SOROKINA Valentina
NSS-LAT-SLAV-32-104,null,Nina Aleksandrovna,KUZNETSOVA,null,KUZNETSOVA Nina
NSS-LAT-SLAV-32-105,null,Gennadiy Nikolayevich,AFANASYEV,null,AFANASYEV Gennadiy
NSS-LAT-SLAV-32-106,null,Roman Semenovich,KUZMIN,null,KUZMIN Roman
NSS-LAT-SLAV-32-107,null,Tamara Romanovna,KOZLOVA,null,KOZLOVA Tamara
NSS-LAT-SLAV-32-108,null,Irina Fedorovna,ZAYTSEVA,null,ZAYTSEVA Irina
NSS-LAT-SLAV-32-109,null,Yevgeniy Aleksandrovich,SHUBIN,null,SHUBIN Yevgeniy
NSS-LAT-SLAV-32-110,null,Yuriy Romanovich,ABRAMOV,null,ABRAMOV Yuriy
NSS-LAT-SLAV-32-111,null,Grigoriy Vladimirovich,VASILYEV,null,VASILYEV Grigoriy
NSS-LAT-SLAV-32-113,null,Semen Yevgenyevich,CHISTYAKOV,null,CHISTYAKOV Semen
NSS-LAT-SLAV-32-114,null,Olga Vyacheslavovna,SHCHERBAKOVA,null,SHCHERBAKOVA Olga
NSS-LAT-SLAV-32-115,null,Vera Valeryevna,ZAKHAROVA,null,ZAKHAROVA Vera
NSS-LAT-SLAV-32-116,null,Galina Anatolyevna,FEDOTOVA,null,FEDOTOVA Galina
NSS-LAT-SLAV-32-117,null,Vladimir Anatolyevich,ANDREYEV,null,ANDREYEV Vladimir
NSS-LAT-SLAV-32-118,null,Yuliya Viktorovna,TIKHONOVA,null,TIKHONOVA Yuliya
NSS-LAT-SLAV-32-119,null,Valeriy Borisovich,MATVEYEV,null,MATVEYEV Valeriy
NSS-LAT-SLAV-32-120,null,Yuriy Romanovich,LUKIN,null,LUKIN Yuriy
NSS-LAT-SLAV-32-121,null,Nikolay Ivanovich,DROZDOV,null,DROZDOV Nikolay
NSS-LAT-SLAV-32-122,null,Marina Yevgenyevna,ISAYEVA,null,ISAYEVA Marina
NSS-LAT-SLAV-32-123,null,Oksana Vyacheslavovna,MELNIKOVA,null,MELNIKOVA Oksana
NSS-LAT-SLAV-32-124,null,Raisa Valeryevna,ROMANOVA,null,ROMANOVA Raisa
NSS-LAT-SLAV-32-125,null,Oksana Valeryevna,NAZAROVA,null,NAZAROVA Oksana
NSS-LAT-SLAV-32-126,null,Semen Andreyevich,GUSEV,null,GUSEV Semen
NSS-LAT-SLAV-32-127,null,Alla Gennadyevna,CHISTYAKOVA,null,CHISTYAKOVA Alla
NSS-LAT-SLAV-32-128,null,Boris Valeryevich,SERGEYEV,null,SERGEYEV Boris
NSS-LAT-SLAV-32-129,null,Lyudmila Andreyevna,KUZMINA,null,KUZMINA Lyudmila
NSS-LAT-SLAV-32-130,null,Yaroslav Aleksandrovich,DENISOV,null,DENISOV Yaroslav
NSS-LAT-SLAV-32-131,null,Dmitriy Olegovich,ORLOV,null,ORLOV Dmitriy
NSS-LAT-SLAV-32-132,null,Valeriy Viktorovich,MAKSIMOV,null,MAKSIMOV Valeriy
NSS-LAT-SLAV-32-133,null,Ilya Anatolyevich,KOROLEV,null,KOROLEV Ilya
NSS-LAT-SLAV-32-134,null,Viktor Timofeyevich,ANDREYEV,null,ANDREYEV Viktor
NSS-LAT-SLAV-32-135,null,Ivan Andreyevich,FROLOV,null,FROLOV Ivan
NSS-LAT-SLAV-32-136,null,Aleksandr Vladimirovich,NOSOV,null,NOSOV Aleksandr
NSS-LAT-SLAV-32-137,null,Kirill Stepanovich,OSIPOV,null,OSIPOV Kirill
NSS-LAT-SLAV-32-138,null,Yuriy Igorevich,SERGEYEV,null,SERGEYEV Yuriy
NSS-LAT-SLAV-32-139,null,Lyudmila Alekseyevna,OSIPOVA,null,OSIPOVA Lyudmila
NSS-LAT-SLAV-32-140,null,Kseniya Timofeyevna,FOMINA,null,FOMINA Kseniya
NSS-LAT-SLAV-32-141,null,Anton Viktorovich,GOLUBEV,null,GOLUBEV Anton
NSS-LAT-SLAV-32-142,null,Fedor Vyacheslavovich,YEGOROV,null,YEGOROV Fedor
NSS-LAT-SLAV-32-143,null,Marina Pavlovna,KOMAROVA,null,KOMAROVA Marina
NSS-LAT-SLAV-32-144,null,Yevgeniy Andreyevich,BIRYUKOV,null,BIRYUKOV Yevgeniy
NSS-LAT-SLAV-32-145,null,Kseniya Vyacheslavovna,OSIPOVA,null,OSIPOVA Kseniya
NSS-LAT-SLAV-32-146,null,Yuliya Semenovna,MOROZOVA,null,MOROZOVA Yuliya
NSS-LAT-SLAV-32-147,null,Galina Valeryevna,YEGOROVA,null,YEGOROVA Galina
NSS-LAT-SLAV-32-148,null,Tatyana Igorevna,MEDVEDEVA,null,MEDVEDEVA Tatyana
NSS-LAT-SLAV-32-149,null,Nina Leonidovna,MARKOVA,null,MARKOVA Nina
NSS-LAT-SLAV-32-150,null,Gennadiy Valeryevich,MASLOV,null,MASLOV Gennadiy
