queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
NS-LAT-SLAV-32-097,null,Kaleriya Avvakumovna,IZYUMOVA,null,IZYUMOVA Kaleriya
NS-LAT-SLAV-32-098,null,Innokentiy Fomich,LUKOYANOV,null,LUKOYANOV Innokentiy
NS-LAT-SLAV-32-099,null,Avksentiy Yemelyanovich,CHEBOTOV,null,CHEBOTOV Avksentiy
NS-LAT-SLAV-32-100,null,Karp Pamfilovich,VYUNOV,null,VYUNOV Karp
NS-LAT-SLAV-32-101,null,Marfa Dorofeyevna,ZHELUDKOVA,null,ZHELUDKOVA Marfa
NS-LAT-SLAV-32-102,null,Klavdiya Germogenovna,KHRULEVA,null,KHRULEVA Klavdiya
NS-LAT-SLAV-32-103,null,Zinoviy Provich,SHUMAKOV,null,SHUMAKOV Zinoviy
NS-LAT-SLAV-32-104,null,Marfa Vlasovna,SHUMAKOVA,null,SHUMAKOVA Marfa
NS-LAT-SLAV-32-105,null,Olimpiada Adrianovna,SHASTUNOVA,null,SHASTUNOVA Olimpiada
NS-LAT-SLAV-32-106,null,Savva Yeliseyevich,KHLYZOV,null,KHLYZOV Savva
NS-LAT-SLAV-32-107,null,Anfisa Sidorovna,SMETANINA,null,SMETANINA Anfisa
NS-LAT-SLAV-32-108,null,Solomonida Sysoyevna,BALAKIREVA,null,BALAKIREVA Solomonida
NS-LAT-SLAV-32-109,null,Yefim Fomich,SYROMYATNIKOV,null,SYROMYATNIKOV Yefim
NS-LAT-SLAV-32-110,null,Timofey Adrianovich,OPENKIN,null,OPENKIN Timofey
NS-LAT-SLAV-32-111,null,Karp Yeliseyevich,USANOV,null,USANOV Karp
NS-LAT-SLAV-32-112,null,Anfisa Ignatovna,MESHCHERYAKOVA,null,MESHCHERYAKOVA Anfisa
NS-LAT-SLAV-32-113,null,Fadey Pamfilovich,PERFILYEV,null,PERFILYEV Fadey
NS-LAT-SLAV-32-114,null,Erast Germogenovich,NECHUY,null,NECHUY Erast
NS-LAT-SLAV-32-115,null,Pafnutiy Ustinovich,LOSKUTOV,null,LOSKUTOV Pafnutiy
NS-LAT-SLAV-32-116,null,Pamfil Fadeyevich,CHESNOKOV,null,CHESNOKOV Pamfil
NS-LAT-SLAV-32-117,null,Domna Pamfilovna,SHIBANOVA,null,SHIBANOVA Domna
NS-LAT-SLAV-32-118,null,Sevastyan Leontyevich,ZHELUDKOV,null,ZHELUDKOV Sevastyan
NS-LAT-SLAV-32-119,null,Spiridon Avksentyevich,IZYUMOV,null,IZYUMOV Spiridon
NS-LAT-SLAV-32-120,null,Averkiy Yeremeyevich,TSYBULENKO,null,TSYBULENKO Averkiy
NS-LAT-SLAV-32-121,null,Vikentiy Fomich,CHUBAROV,null,CHUBAROV Vikentiy
NS-LAT-SLAV-32-122,null,Lampiya Vlasovna,ZHIGULEVA,null,ZHIGULEVA Lampiya
NS-LAT-SLAV-32-123,null,Germogen Orestovich,TSETSERIN,null,TSETSERIN Germogen
NS-LAT-SLAV-32-124,null,Gavriil Yakovlevich,ZHIGULEV,null,ZHIGULEV Gavriil
NS-LAT-SLAV-32-125,null,Yefim Fadeyevich,SUKHOZHILOV,null,SUKHOZHILOV Yefim
NS-LAT-SLAV-32-126,null,Agafya Gordeyevna,SHCHERBANYUK,null,SHCHERBANYUK Agafya
NS-LAT-SLAV-32-127,null,Vikentiy Illarionovich,CHICHAGIN,null,CHICHAGIN Vikentiy
NS-LAT-SLAV-32-128,null,Guriy Nestorovich,PRISHVIN,null,PRISHVIN Guriy
NS-LAT-SLAV-32-129,null,Anisim Vlasovich,TULUPOV,null,TULUPOV Anisim
NS-LAT-SLAV-32-130,null,Davyd Dementyevich,CHALDONOV,null,CHALDONOV Davyd
NS-LAT-SLAV-32-131,null,Makar Yemelyanovich,TOLBUKHIN,null,TOLBUKHIN Makar
NS-LAT-SLAV-32-132,null,Nenila Davydovna,YERSHANOVA,null,YERSHANOVA Nenila
NS-LAT-SLAV-32-133,null,Kapiton Makarovich,KHORKOV,null,KHORKOV Kapiton
NS-LAT-SLAV-32-134,null,Genovefa Zosimichna,TSYBULENKO,null,TSYBULENKO Genovefa
NS-LAT-SLAV-32-135,null,Taisiya Leontyevna,PUZANOVA,null,PUZANOVA Taisiya
NS-LAT-SLAV-32-136,null,Onufriy Samsonovich,YERSHANOV,null,YERSHANOV Onufriy
NS-LAT-SLAV-32-137,null,Demyan Germogenovich,MARKELOV,null,MARKELOV Demyan
NS-LAT-SLAV-32-138,null,Vonifatiy Savelyevich,CHEREMUKHIN,null,CHEREMUKHIN Vonifatiy
NS-LAT-SLAV-32-139,null,Polikarp Gavrilovich,PUZANOV,null,PUZANOV Polikarp
NS-LAT-SLAV-32-140,null,Foka Agafonovich,DROBYSHEV,null,DROBYSHEV Foka
NS-LAT-SLAV-32-141,null,Kharitina Mitrofanovna,KHOMUTININA,null,KHOMUTININA Kharitina
NS-LAT-SLAV-32-142,null,Varvara Fotyevna,SHCHEGLOVA,null,SHCHEGLOVA Varvara
NS-LAT-SLAV-32-143,null,Kaleriya Stepanovna,PYZHOVA,null,PYZHOVA Kaleriya
NS-LAT-SLAV-32-144,null,Yemelyan Yeremeyevich,OGRYZKOV,null,OGRYZKOV Yemelyan
NS-LAT-SLAV-32-145,null,Zakhar Pamfilovich,PYZHOV,null,PYZHOV Zakhar
NS-LAT-SLAV-32-146,null,Stepanida Parfenovna,TSAREGORODTSEVA,null,TSAREGORODTSEVA Stepanida
NS-LAT-SLAV-32-147,null,Illarion Parfenovich,OKOEMOV,null,OKOEMOV Illarion
NS-LAT-SLAV-32-148,null,Yevgraf Germogenovich,NELYUBIN,null,NELYUBIN Yevgraf
NS-LAT-SLAV-32-149,null,Gayana Lukinichna,SYROMYATNIKOVA,null,SYROMYATNIKOVA Gayana
NS-LAT-SLAV-32-150,null,Genovefa Zosimichna,PERFILYEVA,null,PERFILYEVA Genovefa
