queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
NSS-LAT-SLAV-33-023,null,Aleksandr Igorevich,KARASEV,null,KARASEV Aleksandr Igorevich
NSS-LAT-SLAV-33-024,null,Raisa Sergeyevna,SAVELYEVA,null,SAVELYEVA Raisa Sergeyevna
NSS-LAT-SLAV-33-025,null,Aleksey Semenovich,NIKITIN,null,NIKITIN Aleksey Semenovich
NSS-LAT-SLAV-33-026,null,Konstantin Olegovich,LAZAREV,null,LAZAREV Konstantin Olegovich
NSS-LAT-SLAV-33-027,null,Leonid Yuryevich,SOLOVEV,null,SOLOVEV Leonid Yuryevich
NSS-LAT-SLAV-33-028,null,Yuliya Konstantinovna,CHERNOVA,null,CHERNOVA Yuliya Konstantinovna
NSS-LAT-SLAV-33-029,null,Petr Viktorovich,GERASIMOV,null,GERASIMOV Petr Viktorovich
NSS-LAT-SLAV-33-030,null,Yekaterina Aleksandrovna,KISELEVA,null,KISELEVA Yekaterina Aleksandrovna
NSS-LAT-SLAV-33-031,null,Anatoliy Anatolyevich,KALININ,null,KALININ Anatoliy Anatolyevich
NSS-LAT-SLAV-33-032,null,Pavel Timofeyevich,YAKOVLEV,null,YAKOVLEV Pavel Timofeyevich
NSS-LAT-SLAV-33-033,null,Yevgeniy Igorevich,KARPOV,null,KARPOV Yevgeniy Igorevich
NSS-LAT-SLAV-33-034,null,Sergey Leonidovich,KARASEV,null,KARASEV Sergey Leonidovich
NSS-LAT-SLAV-33-035,null,Valentina Pavlovna,CHISTYAKOVA,null,CHISTYAKOVA Valentina Pavlovna
NSS-LAT-SLAV-33-036,null,Zinaida Sergeyevna,GROMOVA,null,GROMOVA Zinaida Sergeyevna
NSS-LAT-SLAV-33-037,null,Eduard Vladimirovich,NOVIKOV,null,NOVIKOV Eduard Vladimirovich
NSS-LAT-SLAV-33-038,null,Margarita Valeryevna,BORISOVA,null,BORISOVA Margarita Valeryevna
NSS-LAT-SLAV-33-039,null,Fedor Nikolayevich,ALEKSEYEV,null,ALEKSEYEV Fedor Nikolayevich
NSS-LAT-SLAV-33-040,null,Igor Nikolayevich,SAVELYEV,null,SAVELYEV Igor Nikolayevich
NSS-LAT-SLAV-33-041,null,Viktor Timofeyevich,MARTYNOV,null,MARTYNOV Viktor Timofeyevich
NSS-LAT-SLAV-33-042,null,Darya Borisovna,KAZAKOVA,null,KAZAKOVA Darya Borisovna
NSS-LAT-SLAV-33-043,null,Natalya Gennadyevna,FOMINA,null,FOMINA Natalya Gennadyevna
NSS-LAT-SLAV-33-044,null,Valeriy Alekseyevich,KARASEV,null,KARASEV Valeriy Alekseyevich
NSS-LAT-SLAV-33-045,null,Oleg Andreyevich,POPOV,null,POPOV Oleg Andreyevich
NSS-LAT-SLAV-33-046,null,Vadim Petrovich,MARTYNOV,null,MARTYNOV Vadim Petrovich
NSS-LAT-SLAV-33-047,null,Pavel Yevgenyevich,BORISOV,null,BORISOV Pavel Yevgenyevich
NSS-LAT-SLAV-33-048,null,Gennadiy Petrovich,MAKSIMOV,null,MAKSIMOV Gennadiy Petrovich
NSS-LAT-SLAV-33-049,null,Roman Pavlovich,BOGDANOV,null,BOGDANOV Roman Pavlovich
NSS-LAT-SLAV-33-050,null,Petr Borisovich,OSIPOV,null,OSIPOV Petr Borisovich
NSS-LAT-SLAV-33-051,null,Svetlana Mikhailovna,BORISOVA,null,BORISOVA Svetlana Mikhailovna
NSS-LAT-SLAV-33-052,null,Oleg Olegovich,DROZDOV,null,DROZDOV Oleg Olegovich
NSS-LAT-SLAV-33-053,null,Yuriy Igorevich,SMIRNOV,null,SMIRNOV Yuriy Igorevich
NSS-LAT-SLAV-33-054,null,Polina Anatolyevna,GRIGORYEVA,null,GRIGORYEVA Polina Anatolyevna
NSS-LAT-SLAV-33-055,null,Roman Borisovich,VASILYEV,null,VASILYEV Roman Borisovich
NSS-LAT-SLAV-33-056,null,Arkadiy Timofeyevich,KRYLOV,null,KRYLOV Arkadiy Timofeyevich
NSS-LAT-SLAV-33-057,null,Aleksey Anatolyevich,SOROKIN,null,SOROKIN Aleksey Anatolyevich
NSS-LAT-SLAV-33-058,null,Igor Yuryevich,KUZMIN,null,KUZMIN Igor Yuryevich
NSS-LAT-SLAV-33-059,null,Artem Sergeyevich,SEMENOV,null,SEMENOV Artem Sergeyevich
NSS-LAT-SLAV-33-060,null,Svetlana Alekseyevna,STEPANOVA,null,STEPANOVA Svetlana Alekseyevna
NSS-LAT-SLAV-33-061,null,Margarita Aleksandrovna,ILINA,null,ILINA Margarita Aleksandrovna
NSS-LAT-SLAV-33-062,null,Ilya Romanovich,MEDVEDEV,null,MEDVEDEV Ilya Romanovich
NSS-LAT-SLAV-33-063,null,Lyudmila Nikolayevna,ABRAMOVA,null,ABRAMOVA Lyudmila Nikolayevna
NSS-LAT-SLAV-33-064,null,Yuriy Olegovich,PAVLOV,null,PAVLOV Yuriy Olegovich
NSS-LAT-SLAV-33-065,null,Fedor Ivanovich,ZAKHAROV,null,ZAKHAROV Fedor Ivanovich
NSS-LAT-SLAV-33-066,null,Artem Semenovich,KALININ,null,KALININ Artem Semenovich
NSS-LAT-SLAV-33-067,null,Yevgeniy Dmitryevich,ALEKSANDROV,null,ALEKSANDROV Yevgeniy Dmitryevich
NSS-LAT-SLAV-33-068,null,Aleksandr Viktorovich,AFANASYEV,null,AFANASYEV Aleksandr Viktorovich
NSS-LAT-SLAV-33-069,null,Artem Dmitryevich,SEMENOV,null,SEMENOV Artem Dmitryevich
NSS-LAT-SLAV-33-070,null,Tamara Aleksandrovna,LAZAREVA,null,LAZAREVA Tamara Aleksandrovna
NSS-LAT-SLAV-33-071,null,Yevgeniy Alekseyevich,ANDREYEV,null,ANDREYEV Yevgeniy Alekseyevich
NSS-LAT-SLAV-33-072,null,Maksim Gennadyevich,SOLOVEV,null,SOLOVEV Maksim Gennadyevich
NSS-LAT-SLAV-33-073,null,Valentin Timofeyevich,OSIPOV,null,OSIPOV Valentin Timofeyevich
NSS-LAT-SLAV-33-074,null,Konstantin Gennadyevich,SHCHERBAKOV,null,SHCHERBAKOV Konstantin Gennadyevich
NSS-LAT-SLAV-33-075,null,Alina Fedorovna,GUSEVA,null,GUSEVA Alina Fedorovna
NSS-LAT-SLAV-33-076,null,Anton Valeryevich,BELOV,null,BELOV Anton Valeryevich
NSS-LAT-SLAV-33-077,null,Leonid Igorevich,BARANOV,null,BARANOV Leonid Igorevich
NSS-LAT-SLAV-33-078,null,Konstantin Fedorovich,ROMANOV,null,ROMANOV Konstantin Fedorovich
NSS-LAT-SLAV-33-079,null,Mariya Romanovna,BELOVA,null,BELOVA Mariya Romanovna
NSS-LAT-SLAV-33-080,null,Yekaterina Mikhailovna,DANILOVA,null,DANILOVA Yekaterina Mikhailovna
NSS-LAT-SLAV-33-081,null,Margarita Viktorovna,NOSOVA,null,NOSOVA Margarita Viktorovna
NSS-LAT-SLAV-33-082,null,Dmitriy Aleksandrovich,GAVRILOV,null,GAVRILOV Dmitriy Aleksandrovich
NSS-LAT-SLAV-33-083,null,Roman Aleksandrovich,NAZAROV,null,NAZAROV Roman Aleksandrovich
NSS-LAT-SLAV-33-084,null,Valeriy Mikhailovich,STEPANOV,null,STEPANOV Valeriy Mikhailovich
NSS-LAT-SLAV-33-085,null,Polina Sergeyevna,STEPANOVA,null,STEPANOVA Polina Sergeyevna
NSS-LAT-SLAV-33-086,null,Ruslan Aleksandrovich,MATVEYEV,null,MATVEYEV Ruslan Aleksandrovich
NSS-LAT-SLAV-33-087,null,Eduard Pavlovich,SHCHERBAKOV,null,SHCHERBAKOV Eduard Pavlovich
NSS-LAT-SLAV-33-088,null,Alina Konstantinovna,ZAKHAROVA,null,ZAKHAROVA Alina Konstantinovna
NSS-LAT-SLAV-33-089,null,Nina Valeryevna,POPOVA,null,POPOVA Nina Valeryevna
NSS-LAT-SLAV-33-090,null,Aleksandr Dmitryevich,FEDOROV,null,FEDOROV Aleksandr Dmitryevich
NSS-LAT-SLAV-33-091,null,Pavel Stepanovich,POLYAKOV,null,POLYAKOV Pavel Stepanovich
NSS-LAT-SLAV-33-092,null,Polina Leonidovna,MOROZOVA,null,MOROZOVA Polina Leonidovna
NSS-LAT-SLAV-33-093,null,Anatoliy Vyacheslavovich,FEDOTOV,null,FEDOTOV Anatoliy Vyacheslavovich
NSS-LAT-SLAV-33-094,null,Veronika Timofeyevna,ZAYTSEVA,null,ZAYTSEVA Veronika Timofeyevna
NSS-LAT-SLAV-33-095,null,Grigoriy Fedorovich,ZAYTSEV,null,ZAYTSEV Grigoriy Fedorovich
NSS-LAT-SLAV-33-096,null,Yuriy Dmitryevich,MATVEYEV,null,MATVEYEV Yuriy Dmitryevich
NSS-LAT-SLAV-33-097,null,Maksim Timofeyevich,KOZLOV,null,KOZLOV Maksim Timofeyevich
NSS-LAT-SLAV-33-098,null,Natalya Yuryevna,SHCHERBAKOVA,null,SHCHERBAKOVA Natalya Yuryevna
NSS-LAT-SLAV-33-099,null,Svetlana Mikhailovna,VOROBEVA,null,VOROBEVA Svetlana Mikhailovna
NSS-LAT-SLAV-33-100,null,Kseniya Ivanovna,STEPANOVA,null,STEPANOVA Kseniya Ivanovna
NSS-LAT-SLAV-33-101,null,Raisa Dmitryevna,ZHUKOVA,null,ZHUKOVA Raisa Dmitryevna
NSS-LAT-SLAV-33-102,null,Nadezhda Igorevna,VINOGRADOVA,null,VINOGRADOVA Nadezhda Igorevna
NSS-LAT-SLAV-33-103,null,Valentina Fedorovna,SOROKINA,null,SOROKINA Valentina Fedorovna
NSS-LAT-SLAV-33-104,null,Nina Aleksandrovna,KUZNETSOVA,null,KUZNETSOVA Nina Aleksandrovna
NSS-LAT-SLAV-33-105,null,Gennadiy Nikolayevich,AFANASYEV,null,AFANASYEV Gennadiy Nikolayevich
NSS-LAT-SLAV-33-106,null,Roman Semenovich,KUZMIN,null,KUZMIN Roman Semenovich
NSS-LAT-SLAV-33-107,null,Tamara Romanovna,KOZLOVA,null,KOZLOVA Tamara Romanovna
NSS-LAT-SLAV-33-108,null,Irina Fedorovna,ZAYTSEVA,null,ZAYTSEVA Irina Fedorovna
NSS-LAT-SLAV-33-109,null,Yevgeniy Aleksandrovich,SHUBIN,null,SHUBIN Yevgeniy Aleksandrovich
NSS-LAT-SLAV-33-110,null,Yuriy Romanovich,ABRAMOV,null,ABRAMOV Yuriy Romanovich
NSS-LAT-SLAV-33-111,null,Grigoriy Vladimirovich,VASILYEV,null,VASILYEV Grigoriy Vladimirovich
NSS-LAT-SLAV-33-112,null,Ilya Olegovich,MEDVEDEV,null,MEDVEDEV Ilya Olegovich
NSS-LAT-SLAV-33-113,null,Semen Yevgenyevich,CHISTYAKOV,null,CHISTYAKOV Semen Yevgenyevich
NSS-LAT-SLAV-33-114,null,Olga Vyacheslavovna,SHCHERBAKOVA,null,SHCHERBAKOVA Olga Vyacheslavovna
NSS-LAT-SLAV-33-115,null,Vera Valeryevna,ZAKHAROVA,null,ZAKHAROVA Vera Valeryevna
NSS-LAT-SLAV-33-116,null,Galina Anatolyevna,FEDOTOVA,null,FEDOTOVA Galina Anatolyevna
NSS-LAT-SLAV-33-117,null,Vladimir Anatolyevich,ANDREYEV,null,ANDREYEV Vladimir Anatolyevich
NSS-LAT-SLAV-33-118,null,Yuliya Viktorovna,TIKHONOVA,null,TIKHONOVA Yuliya Viktorovna
NSS-LAT-SLAV-33-119,null,Valeriy Borisovich,MATVEYEV,null,MATVEYEV Valeriy Borisovich
NSS-LAT-SLAV-33-120,null,Yuriy Romanovich,LUKIN,null,LUKIN Yuriy Romanovich
NSS-LAT-SLAV-33-121,null,Nikolay Ivanovich,DROZDOV,null,DROZDOV Nikolay Ivanovich
NSS-LAT-SLAV-33-122,null,Marina Yevgenyevna,ISAYEVA,null,ISAYEVA Marina Yevgenyevna
NSS-LAT-SLAV-33-123,null,Oksana Vyacheslavovna,MELNIKOVA,null,MELNIKOVA Oksana Vyacheslavovna
NSS-LAT-SLAV-33-124,null,Raisa Valeryevna,ROMANOVA,null,ROMANOVA Raisa Valeryevna
NSS-LAT-SLAV-33-125,null,Oksana Valeryevna,NAZAROVA,null,NAZAROVA Oksana Valeryevna
NSS-LAT-SLAV-33-126,null,Semen Andreyevich,GUSEV,null,GUSEV Semen Andreyevich
NSS-LAT-SLAV-33-127,null,Alla Gennadyevna,CHISTYAKOVA,null,CHISTYAKOVA Alla Gennadyevna
NSS-LAT-SLAV-33-128,null,Boris Valeryevich,SERGEYEV,null,SERGEYEV Boris Valeryevich
NSS-LAT-SLAV-33-129,null,Lyudmila Andreyevna,KUZMINA,null,KUZMINA Lyudmila Andreyevna
NSS-LAT-SLAV-33-130,null,Yaroslav Aleksandrovich,DENISOV,null,DENISOV Yaroslav Aleksandrovich
NSS-LAT-SLAV-33-131,null,Dmitriy Olegovich,ORLOV,null,ORLOV Dmitriy Olegovich
NSS-LAT-SLAV-33-132,null,Valeriy Viktorovich,MAKSIMOV,null,MAKSIMOV Valeriy Viktorovich
NSS-LAT-SLAV-33-133,null,Ilya Anatolyevich,KOROLEV,null,KOROLEV Ilya Anatolyevich
NSS-LAT-SLAV-33-134,null,Viktor Timofeyevich,ANDREYEV,null,ANDREYEV Viktor Timofeyevich
NSS-LAT-SLAV-33-135,null,Ivan Andreyevich,FROLOV,null,FROLOV Ivan Andreyevich
NSS-LAT-SLAV-33-136,null,Aleksandr Vladimirovich,NOSOV,null,NOSOV Aleksandr Vladimirovich
NSS-LAT-SLAV-33-137,null,Kirill Stepanovich,OSIPOV,null,OSIPOV Kirill Stepanovich
NSS-LAT-SLAV-33-138,null,Yuriy Igorevich,SERGEYEV,null,SERGEYEV Yuriy Igorevich
NSS-LAT-SLAV-33-139,null,Lyudmila Alekseyevna,OSIPOVA,null,OSIPOVA Lyudmila Alekseyevna
NSS-LAT-SLAV-33-140,null,Kseniya Timofeyevna,FOMINA,null,FOMINA Kseniya Timofeyevna
NSS-LAT-SLAV-33-141,null,Anton Viktorovich,GOLUBEV,null,GOLUBEV Anton Viktorovich
NSS-LAT-SLAV-33-142,null,Fedor Vyacheslavovich,YEGOROV,null,YEGOROV Fedor Vyacheslavovich
NSS-LAT-SLAV-33-143,null,Marina Pavlovna,KOMAROVA,null,KOMAROVA Marina Pavlovna
NSS-LAT-SLAV-33-144,null,Yevgeniy Andreyevich,BIRYUKOV,null,BIRYUKOV Yevgeniy Andreyevich
NSS-LAT-SLAV-33-145,null,Kseniya Vyacheslavovna,OSIPOVA,null,OSIPOVA Kseniya Vyacheslavovna
NSS-LAT-SLAV-33-146,null,Yuliya Semenovna,MOROZOVA,null,MOROZOVA Yuliya Semenovna
NSS-LAT-SLAV-33-147,null,Galina Valeryevna,YEGOROVA,null,YEGOROVA Galina Valeryevna
NSS-LAT-SLAV-33-148,null,Tatyana Igorevna,MEDVEDEVA,null,MEDVEDEVA Tatyana Igorevna
NSS-LAT-SLAV-33-149,null,Nina Leonidovna,MARKOVA,null,MARKOVA Nina Leonidovna
NSS-LAT-SLAV-33-150,null,Gennadiy Valeryevich,MASLOV,null,MASLOV Gennadiy Valeryevich
