queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
S-RUS-UKR-TRANSL-OFFICIAL-33-027,35013,Viacheslav Yuryevich,DUBROVINSKIY,Viacheslav Yuryevich DUBROVINSKIY,Dubrovynskyi Viacheslav Yuriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-028,51852,Aleksandr Valeryevich,DYUKOV,Aleksandr Valeryevich DYUKOV,Diukov Oleksandr Valeriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-029,50404,Aleksandr Sergeyevich,ERSHOV,Aleksandr Sergeyevich ERSHOV,Yershov Oleksandr Serhiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-030,35501,Oksana Nikolayevna,FADINA,Oksana Nikolayevna FADINA,Fadina Oksana Mykolaivna
S-RUS-UKR-TRANSL-OFFICIAL-33-031,34658,Petr Mikhailovich,FRADKOV,Petr Mikhailovich FRADKOV,Fradkov Petro Mykhailovych
S-RUS-UKR-TRANSL-OFFICIAL-33-032,37003,Anatolii Anatolyevich,GAVRILENKO,Anatolii Anatolyevich GAVRILENKO,Havrylenko Anatolii Anatoliiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-033,48767,Andrei Viktorovich,GAVRYUCHENKOV,Andrei Viktorovich GAVRYUCHENKOV,Havriuchenkov Andrii Viktorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-034,36793,Lyubov Nikolayevna,GLEBOVA,Lyubov Nikolayevna GLEBOVA,Hliebova Liubov Mykolaivna
S-RUS-UKR-TRANSL-OFFICIAL-33-035,38078,Leonid Mikhailovich,GONIN,Leonid Mikhailovich GONIN,Honin Leonid Mykhailovych
S-RUS-UKR-TRANSL-OFFICIAL-33-036,36792,Dmitry Yuryevich,GORITSKY,Dmitry Yuryevich GORITSKY,Horytskyi Dmytro Yuriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-037,35603,Andrey Viktorovich,GURULEV,Andrey Viktorovich GURULEV,Hurulov Andrii Viktorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-038,36786,Denis Vladimirovich,GUSEV,Denis Vladimirovich GUSEV,Husiev Denys Volodymyrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-039,9761,Viktar Hryhoryavich,HALAVANAU,Viktar Hryhoryavich HALAVANAU,Halovanov Viktor Hryhorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-040,36798,Vasily Nikolayevich,IKONNIKOV,Vasily Nikolayevich IKONNIKOV,Ikonnikov Vasyl Mykolaiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-041,35630,Andrey Konstantinovich,ISAEV,Andrey Konstantinovich ISAEV,Isaiev Andrii Kostiantynovych
S-RUS-UKR-TRANSL-OFFICIAL-33-042,35620,Oleg Ivanovich,IVANINSKIY,Oleg Ivanovich IVANINSKIY,Ivaninskyi Oleh Ivanovych
S-RUS-UKR-TRANSL-OFFICIAL-33-043,41439,Valery Valerievich,IVANKOVICH,Valery Valerievich IVANKOVICH,Ivankovych Valerii Valeriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-044,22411,Petr Grigorievich,JAROSH,Petr Grigorievich JAROSH,Yarosh Petro Hryhorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-045,31950,Natallia Ivanauna,KACHANAVA,Natallia Ivanauna KACHANAVA,Kachanova Nataliia Ivanivna
S-RUS-UKR-TRANSL-OFFICIAL-33-046,36996,Denis Valentinovich,KAMYSHEV,Denis Valentinovich KAMYSHEV,Kamyshev Denys Valentynovych
S-RUS-UKR-TRANSL-OFFICIAL-33-047,35639,Igor Yuryevich,KASTYUKEVICH,Igor Yuryevich KASTYUKEVICH,Kastiukevych Ihor Yuriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-048,30545,Henadz Arkadzievich,KAZAKEVICH,Henadz Arkadzievich KAZAKEVICH,Kazakevych Hennadii Arkadiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-049,44882,Andrei Rostislavovich,KHOKHLUN,Andrei Rostislavovich KHOKHLUN,Khokhlun Andrii Rostyslavovych
S-RUS-UKR-TRANSL-OFFICIAL-33-050,37841,Victor Nikolayevich,KIRYANOV,Victor Nikolayevich KIRYANOV,Kirianov Viktor Mykolaiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-051,37328,Mikhail Sergeyevich,KISELEV,Mikhail Sergeyevich KISELEV,Kisielov Mykhailo Serhiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-052,41050,Andrey Evgenyevich,KLYCHKOV,Andrey Evgenyevich KLYCHKOV,Klychkov Andrii Yevheniiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-053,39212,Oleksandr Yuriyovych,KOBETS,Oleksandr Yuriyovych KOBETS,Kobets Oleksandr Yuriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-054,40119,Yevgeny Ivanovich,KOLYUSHIN,Yevgeny Ivanovich KOLYUSHIN,Koliushyn Yevhen Ivanovych
S-RUS-UKR-TRANSL-OFFICIAL-33-055,35242,Igor Anatolyevich,KOMAROV,Igor Anatolyevich KOMAROV,Komarov Ihor Anatoliiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-056,36809,Nikolai Fyodorovich,KONDRATYUK,Nikolai Fyodorovich KONDRATYUK,Kondratiuk Mykola Fedorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-057,16949,Oleg Grigorievich,KOZYURA,Oleg Grigorievich KOZYURA,Koziura Oleh Hryhorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-058,36803,Andrey Viktorovich,KUTEPOV,Andrey Viktorovich KUTEPOV,Kutiepov Andrii Viktorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-059,36483,Pavel Vladimirovich,KUZMIN,Pavel Vladimirovich KUZMIN,Kuzmin Pavlo Volodymyrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-060,37335,Anna Yurievna,KUZNETSOVA,Anna Yurievna KUZNETSOVA,Kuznietsova Anna Yuriivna
S-RUS-UKR-TRANSL-OFFICIAL-33-061,37337,Tatiana Petrovna,LARIONOVA,Tatiana Petrovna LARIONOVA,Larionova Tetiana Petrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-062,37729,Nadezhda Vitalyevna,LASHKARYOVA,Nadezhda Vitalyevna LASHKARYOVA,Lashkarova Nadiia Vitaliivna
S-RUS-UKR-TRANSL-OFFICIAL-33-063,36480,Mikhail Aleksandrovich,LESHCHENKO,Mikhail Aleksandrovich LESHCHENKO,Leshchenko Mykhailo Oleksandrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-064,51957,Alexander Markovich,LOKSHIN,Alexander Markovich LOKSHIN,Lokshyn Oleksandr Markovych
S-RUS-UKR-TRANSL-OFFICIAL-33-065,35672,Roman Valeryevich,LYUBARSKIY,Roman Valeryevich LYUBARSKIY,Liubarskyi Roman Valeriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-066,35676,Zurab Gayozovich,MAKIYEV,Zurab Gayozovich MAKIYEV,Makiiev Zurab Haiozovych
S-RUS-UKR-TRANSL-OFFICIAL-33-067,40572,Aleksei Alekseevich,MALYAREVICH,Aleksei Alekseevich MALYAREVICH,Maliarevych Oleksii Oleksiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-068,37340,Evgeny Evgenievich,MARCHENKO,Evgeny Evgenievich MARCHENKO,Marchenko Yevhen Yevheniiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-069,44142,Pavel Alekseevich,MARINYCHEV,Pavel Alekseevich MARINYCHEV,Marynychev Pavlo Oleksiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-070,44142,Pavel Alekseevich,MARINYCHEV,Pavel Alekseevich MARINYCHEV,Marynychiev Pavlo Oleksiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-071,35398,Vyacheslav Mikhaylovich,MARKHAYEV,Vyacheslav Mikhaylovich MARKHAYEV,Markhaiev Viacheslav Mykhailovych
S-RUS-UKR-TRANSL-OFFICIAL-33-072,33401,Igor Anatolievich,MARSHALOV,Igor Anatolievich MARSHALOV,Marshalov Ihor Anatoliiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-073,38616,Sergey Vladimirovich,MATVIYENKO,Sergey Vladimirovich MATVIYENKO,Matviienko Serhii Volodymyrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-074,41051,Vladimir Vladimirovich,MAZUR,Vladimir Vladimirovich MAZUR,Mazur Volodymyr Volodymyrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-075,16670,Sergey Mikhailovich,MIRONOV,Sergey Mikhailovich MIRONOV,Mironov Serhii Mykhailovych
S-RUS-UKR-TRANSL-OFFICIAL-33-076,50973,Stanislav Igorevich,MOLOTOV,Stanislav Igorevich MOLOTOV,Molotov Stanislav Ihorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-077,36829,Sergey Nikolayevich,MURATOV,Sergey Nikolayevich MURATOV,Muratov Serhii Mykolaiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-078,35766,Tatiana Aleksandrovna,NAVKA,Tatiana Aleksandrovna NAVKA,Navka Tetiana Oleksandrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-079,40661,Alina Olegovna,NAZAROVA,Alina Olegovna NAZAROVA,Nazarova Alina Olehivna
S-RUS-UKR-TRANSL-OFFICIAL-33-080,36836,Boris Alexandrovich,NEVZOROV,Boris Alexandrovich NEVZOROV,Nevzorov Borys Oleksandrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-081,40240,Oleg Alekseyevich,NIKOLAYEV,Oleg Alekseyevich NIKOLAYEV,Nikolaiev Oleh Oleksiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-082,50603,Dmitry Yuryevich,NIKULIN,Dmitry Yuryevich NIKULIN,Nikulin Dmytro Yuriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-083,36837,Viktor Feodosyevich,NOVOZHILOV,Viktor Feodosyevich NOVOZHILOV,Novozhylov Viktor Feodosiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-084,47779,Stanislav Alexandrovich,ORLOV,Stanislav Alexandrovich ORLOV,Orlov Stanislav Oleksandrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-085,35691,Natalya Alekseyevna,ORLOVA,Natalya Alekseyevna ORLOVA,Orlova Nataliia Oleksiivna
S-RUS-UKR-TRANSL-OFFICIAL-33-086,35421,Nina Aleksandrovna,OSTANINA,Nina Aleksandrovna OSTANINA,Ostanina Nina Oleksandrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-087,37177,Ella Aleksandrovna,PAMFILOVA,Ella Aleksandrovna PAMFILOVA,Pamfilova Ella Oleksandrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-088,38799,Mikhail Ilyich,PAVLYUK,Mikhail Ilyich PAVLYUK,Pavliuk Mykhailo Illich
S-RUS-UKR-TRANSL-OFFICIAL-33-089,48855,Sergey Viktorovich,PITIKOV,Sergey Viktorovich PITIKOV,Pitikov Serhii Viktorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-090,35027,Yevgeniya Aleksandrovna,PODGORNOVA,Yevgeniya Aleksandrovna PODGORNOVA,Podhornova Yevheniia Oleksandrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-091,31671,Polina Evgenyevna,PRIGOZHINA,Polina Evgenyevna PRIGOZHINA,Pryhozhyna Polina Yevhenivna
S-RUS-UKR-TRANSL-OFFICIAL-33-092,35404,Artyom Vyacheslavovich,PROKOFYEV,Artyom Vyacheslavovich PROKOFYEV,Prokofiev Artem Viacheslavovych
S-RUS-UKR-TRANSL-OFFICIAL-33-093,37363,Valery Fedorovich,RASHKIN,Valery Fedorovich RASHKIN,Rashkin Valerii Fedorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-094,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,Razorienov Oleksandr Hennadiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-095,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,Razoronov Oleksandr Hennadiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-096,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,Rozoronov Oleksandr Hennadiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-097,35715,Igor Nikolayevich,RUDENSKY,Igor Nikolayevich RUDENSKY,Rudenskyi Ihor Mykolaiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-098,36957,Igor Valerievich,RUSANOV,Igor Valerievich RUSANOV,Rusanov Ihor Valeriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-099,36054,Oleg Nikolayevich,RYAZANTSEV,Oleg Nikolayevich RYAZANTSEV,Riazantsev Oleh Mykolaiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-100,16673,Nikolai Ivanovich,RYZHKOV,Nikolai Ivanovich RYZHKOV,Ryzhkov Mykola Ivanovych
S-RUS-UKR-TRANSL-OFFICIAL-33-101,39208,Mykyta Ivanovich,SAMOILENKO,Mykyta Ivanovich SAMOILENKO,Samoilenko Mykyta Ivanovych
S-RUS-UKR-TRANSL-OFFICIAL-33-102,35530,Alexander Mikhaylovich,SAMOKUTYAEV,Alexander Mikhaylovich SAMOKUTYAEV,Samokutiaiev Oleksandr Mykhailovych
S-RUS-UKR-TRANSL-OFFICIAL-33-103,35781,Andrey Yurievich,SAPELIN,Andrey Yurievich SAPELIN,Sapelin Andrii Yuriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-104,43538,Konstantin Prokopyevich,SAPOZHNIKOV,Konstantin Prokopyevich SAPOZHNIKOV,Sapozhnikov Kostiantyn Prokopovych
S-RUS-UKR-TRANSL-OFFICIAL-33-105,35528,Yuliya Vladimirovna,SARANOVA,Yuliya Vladimirovna SARANOVA,Saranova Yuliia Volodymyrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-106,52260,Sergei Pavlovich,SAVCHENKOV,Sergei Pavlovich SAVCHENKOV,Savchenkov Serhii Pavlovych
S-RUS-UKR-TRANSL-OFFICIAL-33-107,50233,Viktoriya Orestovna,SAVRUK,Viktoriya Orestovna SAVRUK,Savruk Viktoriia Orestivna
S-RUS-UKR-TRANSL-OFFICIAL-33-108,48859,Alexey Borisovich,SDOBNOV,Alexey Borisovich SDOBNOV,Sdobnov Oleksii Borysovych
S-RUS-UKR-TRANSL-OFFICIAL-33-109,16692,Igor Ivanovich,SECHIN,Igor Ivanovich SECHIN,Siechin Ihor Ivanovych
S-RUS-UKR-TRANSL-OFFICIAL-33-110,43094,Yulia Aleksandrovna,SERGEEVA,Yulia Aleksandrovna SERGEEVA,Serheieva Yuliia Oleksandrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-111,43094,Yulia Aleksandrovna,SERGEEVA,Yulia Aleksandrovna SERGEEVA,Serhiieva Yuliia Oleksandrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-112,37733,Yuriy Valeryevich,SHEVCHENKO,Yuriy Valeryevich SHEVCHENKO,Shevchenko Yurii Valeriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-113,35484,Anton Vladimirovich,SHIPULIN,Anton Vladimirovich SHIPULIN,Shypulin Anton Volodymyrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-114,36865,Anatoly Ivanovich,SHIROKOV,Anatoly Ivanovich SHIROKOV,Shyrokov Anatolii Ivanovych
S-RUS-UKR-TRANSL-OFFICIAL-33-115,46549,Alexei Petrovich,SHKADAREVICH,Alexei Petrovich SHKADAREVICH,Shkadarevych Oleksii Petrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-116,35173,Sergei Kuzhugetovich,SHOIGU,Sergei Kuzhugetovich SHOIGU,Shoihu Serhii Kuzhuhetovych
S-RUS-UKR-TRANSL-OFFICIAL-33-117,49515,Oleg Petrovich,SHPAKOV,Oleg Petrovich SHPAKOV,Shpakov Oleh Petrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-118,46784,Vasily Nikolaevich,SHUPRANOV,Vasily Nikolaevich SHUPRANOV,Shupranov Vasyl Mykolaiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-119,32751,Artsiom Igaravich,SIKORSKI,Artsiom Igaravich SIKORSKI,Sikorskyi Artem Ihorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-120,35393,Yury Petrovich,SINELSHCHIKOV,Yury Petrovich SINELSHCHIKOV,Synelshchykov Yurii Petrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-121,41001,Olga Vladimirovna,SKABEYEVA,Olga Vladimirovna SKABEYEVA,Skabieieva Olha Volodymyrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-122,35521,Alexander Anatolevich,SKACHKOV,Alexander Anatolevich SKACHKOV,Skachkov Oleksandr Anatoliiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-123,16710,Andrei Vladimirovich,SKOCH,Andrei Vladimirovich SKOCH,Skoch Andrii Volodymyrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-124,10138,Oleg Leonidovich,SLIZHEVSKY,Oleg Leonidovich SLIZHEVSKY,Slyzhevskyi Oleh Leonidovych
S-RUS-UKR-TRANSL-OFFICIAL-33-125,35517,Sergey Mikhaylovich,SOKOL,Sergey Mikhaylovich SOKOL,Sokil Serhii Mykhailovych
S-RUS-UKR-TRANSL-OFFICIAL-33-126,45913,Natalia Vladimirovna,SOLOZHENTSEVA,Natalia Vladimirovna SOLOZHENTSEVA,Solozhentseva Nataliia Volodymyrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-127,36478,Alexey Anatolyevich,SUBBOTIN,Alexey Anatolyevich SUBBOTIN,Subotin Oleksii Anatoliiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-128,35413,Renat Ismailovich,SULEYMANOV,Renat Ismailovich SULEYMANOV,Suleimanov Renat Ismailovych
S-RUS-UKR-TRANSL-OFFICIAL-33-129,16655,Vladislav Yurievich,SURKOV,Vladislav Yurievich SURKOV,Surkov Vladyslav Yuriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-130,41055,Anna Borisovna,SUROVIKINA,Anna Borisovna SUROVIKINA,Surovikina Anna Borysivna
S-RUS-UKR-TRANSL-OFFICIAL-33-131,45821,Andrei Anatolyevich,SUVOROV,Andrei Anatolyevich SUVOROV,Suvorov Andrii Anatoliiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-132,35442,Arkady Nikolayevich,SVISTUNOV,Arkady Nikolayevich SVISTUNOV,Svistunov Arkadii Mykolaiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-133,45060,Olga Vladimironva,SYROVATSKAYA,Olga Vladimironva SYROVATSKAYA,Syrovatska Olha Volodymyrivna
S-RUS-UKR-TRANSL-OFFICIAL-33-134,33023,Vasiliy Vasilievich,SYSOYEV,Vasiliy Vasilievich SYSOYEV,Sysoiev Vasyl Vasylovych
S-RUS-UKR-TRANSL-OFFICIAL-33-135,35511,Michail Vasilevich,TARASENKO,Michail Vasilevich TARASENKO,Tarasenko Mykhailo Vasylovych
S-RUS-UKR-TRANSL-OFFICIAL-33-136,41037,Rashid Borispievich,TEMREZOV,Rashid Borispievich TEMREZOV,Temrezov Rashyd Boryspievych
S-RUS-UKR-TRANSL-OFFICIAL-33-137,40244,Andrey Aleksandrovich,TRAVNIKOV,Andrey Aleksandrovich TRAVNIKOV,Travnikov Andrii Oleksandrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-138,35505,Andrey Fedorovich,TRIFONOV,Andrey Fedorovich TRIFONOV,Tryfonov Andrii Fedorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-139,26723,Elena Anatolievna,TRIKULYA,Elena Anatolievna TRIKULYA,Trykulia Olena Anatoliivna
S-RUS-UKR-TRANSL-OFFICIAL-33-140,47787,Mikhail Viktorovich,TURKANOV,Mikhail Viktorovich TURKANOV,Turkanov Mykhailo Viktorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-141,38158,Anton Sergeevich,URUSOV,Anton Sergeevich URUSOV,Urusov Anton Serhiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-142,36884,Alexander Georgyevich,VARFOLOMEEV,Alexander Georgyevich VARFOLOMEEV,Varfolomieiev Oleksandr Heorhiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-143,35580,Sergey Alekseyevich,VEREMEENKO,Sergey Alekseyevich VEREMEENKO,Veremeienko Serhii Oleksiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-144,35580,Sergey Alekseyevich,VEREMEENKO,Sergey Alekseyevich VEREMEENKO,Veremiienko Serhii Oleksiiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-145,37303,Veronika Valerievna,VLASOVA,Veronika Valerievna VLASOVA,Vlasova Veronika Valeriivna
S-RUS-UKR-TRANSL-OFFICIAL-33-146,52616,Dmitrii Evgenevich,VOITIKHOV,Dmitrii Evgenevich VOITIKHOV,Voitikhov Dmytro Yevheniiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-147,34976,Aleksandr Grigorievich,VOLFOVICH,Aleksandr Grigorievich VOLFOVICH,Volfovych Oleksandr Hryhorovych
S-RUS-UKR-TRANSL-OFFICIAL-33-148,48879,Boris Yakovlevich,VOLOGDIN,Boris Yakovlevich VOLOGDIN,Volohdin Borys Yakovych
S-RUS-UKR-TRANSL-OFFICIAL-33-149,48879,Boris Yakovlevich,VOLOGDIN,Boris Yakovlevich VOLOGDIN,Volohdin Borys Yakovlevych
S-RUS-UKR-TRANSL-OFFICIAL-33-150,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,Vorobiov Oleksandr Mykolaiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-151,16667,Vladimir Ivanovich,YAKUNIN,Vladimir Ivanovich YAKUNIN,Yakunin Volodymyr Ivanovych
S-RUS-UKR-TRANSL-OFFICIAL-33-152,40133,Lyudmila Nikolaevna,ZAITSEVA,Lyudmila Nikolaevna ZAITSEVA,Zaitseva Liudmyla Mykolaivna
S-RUS-UKR-TRANSL-OFFICIAL-33-153,16601,Vitaliy Yuriyovych,ZAKHARCHENKO,Vitaliy Yuriyovych ZAKHARCHENKO,Zakharchenko Vitalii Yuriiovych
S-RUS-UKR-TRANSL-OFFICIAL-33-154,35451,Alexey Aleksandrovich,ZHURAVLYEV,Alexey Aleksandrovich ZHURAVLYEV,Zhuravlov Oleksii Oleksandrovych
S-RUS-UKR-TRANSL-OFFICIAL-33-155,9762,Aliaksandr Leanidavich,ZIMOUSKY,Aliaksandr Leanidavich ZIMOUSKY,Zimovskyi Oleksandr Leonidovych
S-RUS-UKR-TRANSL-OFFICIAL-33-156,36896,Igor Dmitryevich,ZUBAREV,Igor Dmitryevich ZUBAREV,Zubarev Ihor Dmytrovych
