queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
S-RUS-UKR-TRANSL-OFFICIAL-32-029,50404,Aleksandr Sergeyevich,ERSHOV,Aleksandr Sergeyevich ERSHOV,Yershov Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-030,35501,Oksana Nikolayevna,FADINA,Oksana Nikolayevna FADINA,Fadina Oksana
S-RUS-UKR-TRANSL-OFFICIAL-32-031,34658,Petr Mikhailovich,FRADKOV,Petr Mikhailovich FRADKOV,Fradkov Petro
S-RUS-UKR-TRANSL-OFFICIAL-32-032,37003,Anatolii Anatolyevich,GAVRILENKO,Anatolii Anatolyevich GAVRILENKO,Havrylenko Anatolii
S-RUS-UKR-TRANSL-OFFICIAL-32-033,48767,Andrei Viktorovich,GAVRYUCHENKOV,Andrei Viktorovich GAVRYUCHENKOV,Havriuchenkov Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-034,36793,Lyubov Nikolayevna,GLEBOVA,Lyubov Nikolayevna GLEBOVA,Hliebova Liubov
S-RUS-UKR-TRANSL-OFFICIAL-32-035,38078,Leonid Mikhailovich,GONIN,Leonid Mikhailovich GONIN,Honin Leonid
S-RUS-UKR-TRANSL-OFFICIAL-32-036,36792,Dmitry Yuryevich,GORITSKY,Dmitry Yuryevich GORITSKY,Horytskyi Dmytro
S-RUS-UKR-TRANSL-OFFICIAL-32-037,35603,Andrey Viktorovich,GURULEV,Andrey Viktorovich GURULEV,Hurulov Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-038,36786,Denis Vladimirovich,GUSEV,Denis Vladimirovich GUSEV,Husiev Denys
S-RUS-UKR-TRANSL-OFFICIAL-32-039,9761,Viktar Hryhoryavich,HALAVANAU,Viktar Hryhoryavich HALAVANAU,Halovanov Viktor
S-RUS-UKR-TRANSL-OFFICIAL-32-040,36798,Vasily Nikolayevich,IKONNIKOV,Vasily Nikolayevich IKONNIKOV,Ikonnikov Vasyl
S-RUS-UKR-TRANSL-OFFICIAL-32-041,35630,Andrey Konstantinovich,ISAEV,Andrey Konstantinovich ISAEV,Isaiev Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-042,35620,Oleg Ivanovich,IVANINSKIY,Oleg Ivanovich IVANINSKIY,Ivaninskyi Oleh
S-RUS-UKR-TRANSL-OFFICIAL-32-043,41439,Valery Valerievich,IVANKOVICH,Valery Valerievich IVANKOVICH,Ivankovych Valerii
S-RUS-UKR-TRANSL-OFFICIAL-32-044,22411,Petr Grigorievich,JAROSH,Petr Grigorievich JAROSH,Yarosh Petro
S-RUS-UKR-TRANSL-OFFICIAL-32-045,31950,Natallia Ivanauna,KACHANAVA,Natallia Ivanauna KACHANAVA,Kachanova Nataliia
S-RUS-UKR-TRANSL-OFFICIAL-32-046,36996,Denis Valentinovich,KAMYSHEV,Denis Valentinovich KAMYSHEV,Kamyshev Denys
S-RUS-UKR-TRANSL-OFFICIAL-32-047,35639,Igor Yuryevich,KASTYUKEVICH,Igor Yuryevich KASTYUKEVICH,Kastiukevych Ihor
S-RUS-UKR-TRANSL-OFFICIAL-32-048,30545,Henadz Arkadzievich,KAZAKEVICH,Henadz Arkadzievich KAZAKEVICH,Kazakevych Hennadii
S-RUS-UKR-TRANSL-OFFICIAL-32-049,44882,Andrei Rostislavovich,KHOKHLUN,Andrei Rostislavovich KHOKHLUN,Khokhlun Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-050,37841,Victor Nikolayevich,KIRYANOV,Victor Nikolayevich KIRYANOV,Kirianov Viktor
S-RUS-UKR-TRANSL-OFFICIAL-32-051,37328,Mikhail Sergeyevich,KISELEV,Mikhail Sergeyevich KISELEV,Kisielov Mykhailo
S-RUS-UKR-TRANSL-OFFICIAL-32-052,41050,Andrey Evgenyevich,KLYCHKOV,Andrey Evgenyevich KLYCHKOV,Klychkov Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-053,39212,Oleksandr Yuriyovych,KOBETS,Oleksandr Yuriyovych KOBETS,Kobets Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-054,40119,Yevgeny Ivanovich,KOLYUSHIN,Yevgeny Ivanovich KOLYUSHIN,Koliushyn Yevhen
S-RUS-UKR-TRANSL-OFFICIAL-32-055,35242,Igor Anatolyevich,KOMAROV,Igor Anatolyevich KOMAROV,Komarov Ihor
S-RUS-UKR-TRANSL-OFFICIAL-32-056,36809,Nikolai Fyodorovich,KONDRATYUK,Nikolai Fyodorovich KONDRATYUK,Kondratiuk Mykola
S-RUS-UKR-TRANSL-OFFICIAL-32-057,16949,Oleg Grigorievich,KOZYURA,Oleg Grigorievich KOZYURA,Koziura Oleh
S-RUS-UKR-TRANSL-OFFICIAL-32-058,36803,Andrey Viktorovich,KUTEPOV,Andrey Viktorovich KUTEPOV,Kutiepov Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-059,36483,Pavel Vladimirovich,KUZMIN,Pavel Vladimirovich KUZMIN,Kuzmin Pavlo
S-RUS-UKR-TRANSL-OFFICIAL-32-060,37335,Anna Yurievna,KUZNETSOVA,Anna Yurievna KUZNETSOVA,Kuznietsova Anna
S-RUS-UKR-TRANSL-OFFICIAL-32-061,37337,Tatiana Petrovna,LARIONOVA,Tatiana Petrovna LARIONOVA,Larionova Tetiana
S-RUS-UKR-TRANSL-OFFICIAL-32-062,37729,Nadezhda Vitalyevna,LASHKARYOVA,Nadezhda Vitalyevna LASHKARYOVA,Lashkarova Nadiia
S-RUS-UKR-TRANSL-OFFICIAL-32-063,36480,Mikhail Aleksandrovich,LESHCHENKO,Mikhail Aleksandrovich LESHCHENKO,Leshchenko Mykhailo
S-RUS-UKR-TRANSL-OFFICIAL-32-064,51957,Alexander Markovich,LOKSHIN,Alexander Markovich LOKSHIN,Lokshyn Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-065,35672,Roman Valeryevich,LYUBARSKIY,Roman Valeryevich LYUBARSKIY,Liubarskyi Roman
S-RUS-UKR-TRANSL-OFFICIAL-32-066,35676,Zurab Gayozovich,MAKIYEV,Zurab Gayozovich MAKIYEV,Makiiev Zurab
S-RUS-UKR-TRANSL-OFFICIAL-32-067,40572,Aleksei Alekseevich,MALYAREVICH,Aleksei Alekseevich MALYAREVICH,Maliarevych Oleksii
S-RUS-UKR-TRANSL-OFFICIAL-32-068,37340,Evgeny Evgenievich,MARCHENKO,Evgeny Evgenievich MARCHENKO,Marchenko Yevhen
S-RUS-UKR-TRANSL-OFFICIAL-32-069,44142,Pavel Alekseevich,MARINYCHEV,Pavel Alekseevich MARINYCHEV,Marynychev Pavlo
S-RUS-UKR-TRANSL-OFFICIAL-32-070,44142,Pavel Alekseevich,MARINYCHEV,Pavel Alekseevich MARINYCHEV,Marynychiev Pavlo
S-RUS-UKR-TRANSL-OFFICIAL-32-071,35398,Vyacheslav Mikhaylovich,MARKHAYEV,Vyacheslav Mikhaylovich MARKHAYEV,Markhaiev Viacheslav
S-RUS-UKR-TRANSL-OFFICIAL-32-072,33401,Igor Anatolievich,MARSHALOV,Igor Anatolievich MARSHALOV,Marshalov Ihor
S-RUS-UKR-TRANSL-OFFICIAL-32-073,38616,Sergey Vladimirovich,MATVIYENKO,Sergey Vladimirovich MATVIYENKO,Matviienko Serhii
S-RUS-UKR-TRANSL-OFFICIAL-32-074,41051,Vladimir Vladimirovich,MAZUR,Vladimir Vladimirovich MAZUR,Mazur Volodymyr
S-RUS-UKR-TRANSL-OFFICIAL-32-075,16670,Sergey Mikhailovich,MIRONOV,Sergey Mikhailovich MIRONOV,Mironov Serhii
S-RUS-UKR-TRANSL-OFFICIAL-32-076,50973,Stanislav Igorevich,MOLOTOV,Stanislav Igorevich MOLOTOV,Molotov Stanislav
S-RUS-UKR-TRANSL-OFFICIAL-32-077,36829,Sergey Nikolayevich,MURATOV,Sergey Nikolayevich MURATOV,Muratov Serhii
S-RUS-UKR-TRANSL-OFFICIAL-32-078,35766,Tatiana Aleksandrovna,NAVKA,Tatiana Aleksandrovna NAVKA,Navka Tetiana
S-RUS-UKR-TRANSL-OFFICIAL-32-079,40661,Alina Olegovna,NAZAROVA,Alina Olegovna NAZAROVA,Nazarova Alina
S-RUS-UKR-TRANSL-OFFICIAL-32-080,36836,Boris Alexandrovich,NEVZOROV,Boris Alexandrovich NEVZOROV,Nevzorov Borys
S-RUS-UKR-TRANSL-OFFICIAL-32-081,40240,Oleg Alekseyevich,NIKOLAYEV,Oleg Alekseyevich NIKOLAYEV,Nikolaiev Oleh
S-RUS-UKR-TRANSL-OFFICIAL-32-082,50603,Dmitry Yuryevich,NIKULIN,Dmitry Yuryevich NIKULIN,Nikulin Dmytro
S-RUS-UKR-TRANSL-OFFICIAL-32-083,36837,Viktor Feodosyevich,NOVOZHILOV,Viktor Feodosyevich NOVOZHILOV,Novozhylov Viktor
S-RUS-UKR-TRANSL-OFFICIAL-32-084,47779,Stanislav Alexandrovich,ORLOV,Stanislav Alexandrovich ORLOV,Orlov Stanislav
S-RUS-UKR-TRANSL-OFFICIAL-32-085,35691,Natalya Alekseyevna,ORLOVA,Natalya Alekseyevna ORLOVA,Orlova Nataliia
S-RUS-UKR-TRANSL-OFFICIAL-32-086,35421,Nina Aleksandrovna,OSTANINA,Nina Aleksandrovna OSTANINA,Ostanina Nina
S-RUS-UKR-TRANSL-OFFICIAL-32-087,37177,Ella Aleksandrovna,PAMFILOVA,Ella Aleksandrovna PAMFILOVA,Pamfilova Ella
S-RUS-UKR-TRANSL-OFFICIAL-32-088,38799,Mikhail Ilyich,PAVLYUK,Mikhail Ilyich PAVLYUK,Pavliuk Mykhailo
S-RUS-UKR-TRANSL-OFFICIAL-32-089,48855,Sergey Viktorovich,PITIKOV,Sergey Viktorovich PITIKOV,Pitikov Serhii
S-RUS-UKR-TRANSL-OFFICIAL-32-090,35027,Yevgeniya Aleksandrovna,PODGORNOVA,Yevgeniya Aleksandrovna PODGORNOVA,Podhornova Yevheniia
S-RUS-UKR-TRANSL-OFFICIAL-32-091,31671,Polina Evgenyevna,PRIGOZHINA,Polina Evgenyevna PRIGOZHINA,Pryhozhyna Polina
S-RUS-UKR-TRANSL-OFFICIAL-32-092,35404,Artyom Vyacheslavovich,PROKOFYEV,Artyom Vyacheslavovich PROKOFYEV,Prokofiev Artem
S-RUS-UKR-TRANSL-OFFICIAL-32-093,37363,Valery Fedorovich,RASHKIN,Valery Fedorovich RASHKIN,Rashkin Valerii
S-RUS-UKR-TRANSL-OFFICIAL-32-094,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,Razorienov Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-095,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,Razoronov Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-096,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,Rozoronov Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-097,35715,Igor Nikolayevich,RUDENSKY,Igor Nikolayevich RUDENSKY,Rudenskyi Ihor
S-RUS-UKR-TRANSL-OFFICIAL-32-098,36957,Igor Valerievich,RUSANOV,Igor Valerievich RUSANOV,Rusanov Ihor
S-RUS-UKR-TRANSL-OFFICIAL-32-099,36054,Oleg Nikolayevich,RYAZANTSEV,Oleg Nikolayevich RYAZANTSEV,Riazantsev Oleh
S-RUS-UKR-TRANSL-OFFICIAL-32-100,16673,Nikolai Ivanovich,RYZHKOV,Nikolai Ivanovich RYZHKOV,Ryzhkov Mykola
S-RUS-UKR-TRANSL-OFFICIAL-32-101,39208,Mykyta Ivanovich,SAMOILENKO,Mykyta Ivanovich SAMOILENKO,Samoilenko Mykyta
S-RUS-UKR-TRANSL-OFFICIAL-32-102,35530,Alexander Mikhaylovich,SAMOKUTYAEV,Alexander Mikhaylovich SAMOKUTYAEV,Samokutiaiev Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-103,35781,Andrey Yurievich,SAPELIN,Andrey Yurievich SAPELIN,Sapelin Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-104,43538,Konstantin Prokopyevich,SAPOZHNIKOV,Konstantin Prokopyevich SAPOZHNIKOV,Sapozhnikov Kostiantyn
S-RUS-UKR-TRANSL-OFFICIAL-32-105,35528,Yuliya Vladimirovna,SARANOVA,Yuliya Vladimirovna SARANOVA,Saranova Yuliia
S-RUS-UKR-TRANSL-OFFICIAL-32-106,52260,Sergei Pavlovich,SAVCHENKOV,Sergei Pavlovich SAVCHENKOV,Savchenkov Serhii
S-RUS-UKR-TRANSL-OFFICIAL-32-107,50233,Viktoriya Orestovna,SAVRUK,Viktoriya Orestovna SAVRUK,Savruk Viktoriia
S-RUS-UKR-TRANSL-OFFICIAL-32-108,48859,Alexey Borisovich,SDOBNOV,Alexey Borisovich SDOBNOV,Sdobnov Oleksii
S-RUS-UKR-TRANSL-OFFICIAL-32-109,16692,Igor Ivanovich,SECHIN,Igor Ivanovich SECHIN,Siechin Ihor
S-RUS-UKR-TRANSL-OFFICIAL-32-110,43094,Yulia Aleksandrovna,SERGEEVA,Yulia Aleksandrovna SERGEEVA,Serheieva Yuliia
S-RUS-UKR-TRANSL-OFFICIAL-32-111,43094,Yulia Aleksandrovna,SERGEEVA,Yulia Aleksandrovna SERGEEVA,Serhiieva Yuliia
S-RUS-UKR-TRANSL-OFFICIAL-32-112,37733,Yuriy Valeryevich,SHEVCHENKO,Yuriy Valeryevich SHEVCHENKO,Shevchenko Yurii
S-RUS-UKR-TRANSL-OFFICIAL-32-113,35484,Anton Vladimirovich,SHIPULIN,Anton Vladimirovich SHIPULIN,Shypulin Anton
S-RUS-UKR-TRANSL-OFFICIAL-32-114,36865,Anatoly Ivanovich,SHIROKOV,Anatoly Ivanovich SHIROKOV,Shyrokov Anatolii
S-RUS-UKR-TRANSL-OFFICIAL-32-115,46549,Alexei Petrovich,SHKADAREVICH,Alexei Petrovich SHKADAREVICH,Shkadarevych Oleksii
S-RUS-UKR-TRANSL-OFFICIAL-32-116,35173,Sergei Kuzhugetovich,SHOIGU,Sergei Kuzhugetovich SHOIGU,Shoihu Serhii
S-RUS-UKR-TRANSL-OFFICIAL-32-117,49515,Oleg Petrovich,SHPAKOV,Oleg Petrovich SHPAKOV,Shpakov Oleh
S-RUS-UKR-TRANSL-OFFICIAL-32-118,46784,Vasily Nikolaevich,SHUPRANOV,Vasily Nikolaevich SHUPRANOV,Shupranov Vasyl
S-RUS-UKR-TRANSL-OFFICIAL-32-119,32751,Artsiom Igaravich,SIKORSKI,Artsiom Igaravich SIKORSKI,Sikorskyi Artem
S-RUS-UKR-TRANSL-OFFICIAL-32-120,35393,Yury Petrovich,SINELSHCHIKOV,Yury Petrovich SINELSHCHIKOV,Synelshchykov Yurii
S-RUS-UKR-TRANSL-OFFICIAL-32-121,41001,Olga Vladimirovna,SKABEYEVA,Olga Vladimirovna SKABEYEVA,Skabieieva Olha
S-RUS-UKR-TRANSL-OFFICIAL-32-122,35521,Alexander Anatolevich,SKACHKOV,Alexander Anatolevich SKACHKOV,Skachkov Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-123,16710,Andrei Vladimirovich,SKOCH,Andrei Vladimirovich SKOCH,Skoch Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-124,10138,Oleg Leonidovich,SLIZHEVSKY,Oleg Leonidovich SLIZHEVSKY,Slyzhevskyi Oleh
S-RUS-UKR-TRANSL-OFFICIAL-32-125,35517,Sergey Mikhaylovich,SOKOL,Sergey Mikhaylovich SOKOL,Sokil Serhii
S-RUS-UKR-TRANSL-OFFICIAL-32-126,45913,Natalia Vladimirovna,SOLOZHENTSEVA,Natalia Vladimirovna SOLOZHENTSEVA,Solozhentseva Nataliia
S-RUS-UKR-TRANSL-OFFICIAL-32-127,36478,Alexey Anatolyevich,SUBBOTIN,Alexey Anatolyevich SUBBOTIN,Subotin Oleksii
S-RUS-UKR-TRANSL-OFFICIAL-32-128,35413,Renat Ismailovich,SULEYMANOV,Renat Ismailovich SULEYMANOV,Suleimanov Renat
S-RUS-UKR-TRANSL-OFFICIAL-32-129,16655,Vladislav Yurievich,SURKOV,Vladislav Yurievich SURKOV,Surkov Vladyslav
S-RUS-UKR-TRANSL-OFFICIAL-32-130,41055,Anna Borisovna,SUROVIKINA,Anna Borisovna SUROVIKINA,Surovikina Anna
S-RUS-UKR-TRANSL-OFFICIAL-32-131,45821,Andrei Anatolyevich,SUVOROV,Andrei Anatolyevich SUVOROV,Suvorov Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-132,35442,Arkady Nikolayevich,SVISTUNOV,Arkady Nikolayevich SVISTUNOV,Svistunov Arkadii
S-RUS-UKR-TRANSL-OFFICIAL-32-133,45060,Olga Vladimironva,SYROVATSKAYA,Olga Vladimironva SYROVATSKAYA,Syrovatska Olha
S-RUS-UKR-TRANSL-OFFICIAL-32-134,33023,Vasiliy Vasilievich,SYSOYEV,Vasiliy Vasilievich SYSOYEV,Sysoiev Vasyl
S-RUS-UKR-TRANSL-OFFICIAL-32-135,35511,Michail Vasilevich,TARASENKO,Michail Vasilevich TARASENKO,Tarasenko Mykhailo
S-RUS-UKR-TRANSL-OFFICIAL-32-136,41037,Rashid Borispievich,TEMREZOV,Rashid Borispievich TEMREZOV,Temrezov Rashyd
S-RUS-UKR-TRANSL-OFFICIAL-32-137,40244,Andrey Aleksandrovich,TRAVNIKOV,Andrey Aleksandrovich TRAVNIKOV,Travnikov Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-138,35505,Andrey Fedorovich,TRIFONOV,Andrey Fedorovich TRIFONOV,Tryfonov Andrii
S-RUS-UKR-TRANSL-OFFICIAL-32-139,26723,Elena Anatolievna,TRIKULYA,Elena Anatolievna TRIKULYA,Trykulia Olena
S-RUS-UKR-TRANSL-OFFICIAL-32-140,47787,Mikhail Viktorovich,TURKANOV,Mikhail Viktorovich TURKANOV,Turkanov Mykhailo
S-RUS-UKR-TRANSL-OFFICIAL-32-141,38158,Anton Sergeevich,URUSOV,Anton Sergeevich URUSOV,Urusov Anton
S-RUS-UKR-TRANSL-OFFICIAL-32-142,36884,Alexander Georgyevich,VARFOLOMEEV,Alexander Georgyevich VARFOLOMEEV,Varfolomieiev Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-143,35580,Sergey Alekseyevich,VEREMEENKO,Sergey Alekseyevich VEREMEENKO,Veremeienko Serhii
S-RUS-UKR-TRANSL-OFFICIAL-32-144,35580,Sergey Alekseyevich,VEREMEENKO,Sergey Alekseyevich VEREMEENKO,Veremiienko Serhii
S-RUS-UKR-TRANSL-OFFICIAL-32-145,37303,Veronika Valerievna,VLASOVA,Veronika Valerievna VLASOVA,Vlasova Veronika
S-RUS-UKR-TRANSL-OFFICIAL-32-146,52616,Dmitrii Evgenevich,VOITIKHOV,Dmitrii Evgenevich VOITIKHOV,Voitikhov Dmytro
S-RUS-UKR-TRANSL-OFFICIAL-32-147,34976,Aleksandr Grigorievich,VOLFOVICH,Aleksandr Grigorievich VOLFOVICH,Volfovych Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-148,48879,Boris Yakovlevich,VOLOGDIN,Boris Yakovlevich VOLOGDIN,Volohdin Borys
S-RUS-UKR-TRANSL-OFFICIAL-32-149,48879,Boris Yakovlevich,VOLOGDIN,Boris Yakovlevich VOLOGDIN,Volohdin Borys
S-RUS-UKR-TRANSL-OFFICIAL-32-150,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,Vorobiov Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-151,16667,Vladimir Ivanovich,YAKUNIN,Vladimir Ivanovich YAKUNIN,Yakunin Volodymyr
S-RUS-UKR-TRANSL-OFFICIAL-32-152,40133,Lyudmila Nikolaevna,ZAITSEVA,Lyudmila Nikolaevna ZAITSEVA,Zaitseva Liudmyla
S-RUS-UKR-TRANSL-OFFICIAL-32-153,16601,Vitaliy Yuriyovych,ZAKHARCHENKO,Vitaliy Yuriyovych ZAKHARCHENKO,Zakharchenko Vitalii
S-RUS-UKR-TRANSL-OFFICIAL-32-154,35451,Alexey Aleksandrovich,ZHURAVLYEV,Alexey Aleksandrovich ZHURAVLYEV,Zhuravlov Oleksii
S-RUS-UKR-TRANSL-OFFICIAL-32-155,9762,Aliaksandr Leanidavich,ZIMOUSKY,Aliaksandr Leanidavich ZIMOUSKY,Zimovskyi Oleksandr
S-RUS-UKR-TRANSL-OFFICIAL-32-156,36896,Igor Dmitryevich,ZUBAREV,Igor Dmitryevich ZUBAREV,Zubarev Ihor
