queryId,groundTruthEntityIds,firstName,lastName,groundTruthFullName,searchPhrase
S-RUS-TRANSL-33-FRENCH-061,37337,Tatiana Petrovna,LARIONOVA,Tatiana Petrovna LARIONOVA,Larionova Tatiana Petrovna
S-RUS-TRANSL-33-FRENCH-062,37729,Nadezhda Vitalyevna,LASHKARYOVA,Nadezhda Vitalyevna LASHKARYOVA,Lachkariova Nadejda Vitalievna
S-RUS-TRANSL-33-FRENCH-063,36480,Mikhail Aleksandrovich,LESHCHENKO,Mikhail Aleksandrovich LESHCHENKO,Lechtchenko Mikhail Aleksandrovitch
S-RUS-TRANSL-33-FRENCH-064,51957,Alexander Markovich,LOKSHIN,Alexander Markovich LOKSHIN,Lokchin Aleksandr Markovitch
S-RUS-TRANSL-33-FRENCH-065,35672,Roman Valeryevich,LYUBARSKIY,Roman Valeryevich LYUBARSKIY,Lioubarski Roman Valerievitch
S-RUS-TRANSL-33-FRENCH-066,35676,Zurab Gayozovich,MAKIYEV,Zurab Gayozovich MAKIYEV,Makiev Zourab Gaiozovitch
S-RUS-TRANSL-33-FRENCH-067,40572,Aleksei Alekseevich,MALYAREVICH,Aleksei Alekseevich MALYAREVICH,Maliarevitch Aleksei Alekseievitch
S-RUS-TRANSL-33-FRENCH-068,37340,Evgeny Evgenievich,MARCHENKO,Evgeny Evgenievich MARCHENKO,Martchenko Ievgueni Ievguenievitch
S-RUS-TRANSL-33-FRENCH-069,44142,Pavel Alekseevich,MARINYCHEV,Pavel Alekseevich MARINYCHEV,Marinytchev Pavel Alekseievitch
S-RUS-TRANSL-33-FRENCH-070,35398,Vyacheslav Mikhaylovich,MARKHAYEV,Vyacheslav Mikhaylovich MARKHAYEV,Markhaiev Viatcheslav Mikhailovitch
S-RUS-TRANSL-33-FRENCH-071,33401,Igor Anatolievich,MARSHALOV,Igor Anatolievich MARSHALOV,Marchalov Igor Anatolievitch
S-RUS-TRANSL-33-FRENCH-072,38616,Sergey Vladimirovich,MATVIYENKO,Sergey Vladimirovich MATVIYENKO,Matvienko Serguei Vladimirovitch
S-RUS-TRANSL-33-FRENCH-073,41051,Vladimir Vladimirovich,MAZUR,Vladimir Vladimirovich MAZUR,Mazour Vladimir Vladimirovitch
S-RUS-TRANSL-33-FRENCH-074,16670,Sergey Mikhailovich,MIRONOV,Sergey Mikhailovich MIRONOV,Mironov Serguei Mikhailovitch
S-RUS-TRANSL-33-FRENCH-075,50973,Stanislav Igorevich,MOLOTOV,Stanislav Igorevich MOLOTOV,Molotov Stanislav Igorevitch
S-RUS-TRANSL-33-FRENCH-076,36829,Sergey Nikolayevich,MURATOV,Sergey Nikolayevich MURATOV,Mouratov Serguei Nikolaievitch
S-RUS-TRANSL-33-FRENCH-077,35766,Tatiana Aleksandrovna,NAVKA,Tatiana Aleksandrovna NAVKA,Navka Tatiana Aleksandrovna
S-RUS-TRANSL-33-FRENCH-078,40661,Alina Olegovna,NAZAROVA,Alina Olegovna NAZAROVA,Nazarova Alina Olegovna
S-RUS-TRANSL-33-FRENCH-079,36836,Boris Alexandrovich,NEVZOROV,Boris Alexandrovich NEVZOROV,Nevzorov Boris Aleksandrovitch
S-RUS-TRANSL-33-FRENCH-080,40240,Oleg Alekseyevich,NIKOLAYEV,Oleg Alekseyevich NIKOLAYEV,Nikolaiev Oleg Alekseievitch
S-RUS-TRANSL-33-FRENCH-081,50603,Dmitry Yuryevich,NIKULIN,Dmitry Yuryevich NIKULIN,Nikoulin Dmitri Iourievitch
S-RUS-TRANSL-33-FRENCH-082,36837,Viktor Feodosyevich,NOVOZHILOV,Viktor Feodosyevich NOVOZHILOV,Novojilov Viktor Feodosievitch
S-RUS-TRANSL-33-FRENCH-083,47779,Stanislav Alexandrovich,ORLOV,Stanislav Alexandrovich ORLOV,Orlov Stanislav Aleksandrovitch
S-RUS-TRANSL-33-FRENCH-084,35691,Natalya Alekseyevna,ORLOVA,Natalya Alekseyevna ORLOVA,Orlova Natalia Alekseievna
S-RUS-TRANSL-33-FRENCH-085,35421,Nina Aleksandrovna,OSTANINA,Nina Aleksandrovna OSTANINA,Ostanina Nina Aleksandrovna
S-RUS-TRANSL-33-FRENCH-086,37177,Ella Aleksandrovna,PAMFILOVA,Ella Aleksandrovna PAMFILOVA,Pamfilova Ella Aleksandrovna
S-RUS-TRANSL-33-FRENCH-087,38799,Mikhail Ilyich,PAVLYUK,Mikhail Ilyich PAVLYUK,Pavliouk Mikhail Ilitch
S-RUS-TRANSL-33-FRENCH-088,48855,Sergey Viktorovich,PITIKOV,Sergey Viktorovich PITIKOV,Pitikov Serguei Viktorovitch
S-RUS-TRANSL-33-FRENCH-089,35027,Yevgeniya Aleksandrovna,PODGORNOVA,Yevgeniya Aleksandrovna PODGORNOVA,Podgornova Ievgueniia Aleksandrovna
S-RUS-TRANSL-33-FRENCH-090,31671,Polina Evgenyevna,PRIGOZHINA,Polina Evgenyevna PRIGOZHINA,Prigojina Polina Ievguenievna
S-RUS-TRANSL-33-FRENCH-091,35404,Artyom Vyacheslavovich,PROKOFYEV,Artyom Vyacheslavovich PROKOFYEV,Prokofiev Artiom Viatcheslavovitch
S-RUS-TRANSL-33-FRENCH-092,37363,Valery Fedorovich,RASHKIN,Valery Fedorovich RASHKIN,Rachkin Valeri Fiodorovitch
S-RUS-TRANSL-33-FRENCH-093,42874,Aleksandr Gennadievich,RAZORENOV,Aleksandr Gennadievich RAZORENOV,Razorenov Aleksandr Guennadievitch
S-RUS-TRANSL-33-FRENCH-094,35715,Igor Nikolayevich,RUDENSKY,Igor Nikolayevich RUDENSKY,Roudenski Igor Nikolaievitch
S-RUS-TRANSL-33-FRENCH-095,36957,Igor Valerievich,RUSANOV,Igor Valerievich RUSANOV,Rousanov Igor Valerievitch
S-RUS-TRANSL-33-FRENCH-096,36054,Oleg Nikolayevich,RYAZANTSEV,Oleg Nikolayevich RYAZANTSEV,Riazantsev Oleg Nikolaievitch
S-RUS-TRANSL-33-FRENCH-097,16673,Nikolai Ivanovich,RYZHKOV,Nikolai Ivanovich RYZHKOV,Ryjkov Nikolai Ivanovitch
S-RUS-TRANSL-33-FRENCH-098,39208,Mykyta Ivanovich,SAMOILENKO,Mykyta Ivanovich SAMOILENKO,Samoilenko Nikita Ivanovitch
S-RUS-TRANSL-33-FRENCH-099,35530,Alexander Mikhaylovich,SAMOKUTYAEV,Alexander Mikhaylovich SAMOKUTYAEV,Samokoutiaiev Aleksandr Mikhailovitch
S-RUS-TRANSL-33-FRENCH-100,35781,Andrey Yurievich,SAPELIN,Andrey Yurievich SAPELIN,Sapelin Andrei Iourievitch
S-RUS-TRANSL-33-FRENCH-101,43538,Konstantin Prokopyevich,SAPOZHNIKOV,Konstantin Prokopyevich SAPOZHNIKOV,Sapojnikov Konstantin Prokopievitch
S-RUS-TRANSL-33-FRENCH-102,35528,Yuliya Vladimirovna,SARANOVA,Yuliya Vladimirovna SARANOVA,Saranova Iouliia Vladimirovna
S-RUS-TRANSL-33-FRENCH-103,52260,Sergei Pavlovich,SAVCHENKOV,Sergei Pavlovich SAVCHENKOV,Savtchenkov Serguei Pavlovitch
S-RUS-TRANSL-33-FRENCH-104,50233,Viktoriya Orestovna,SAVRUK,Viktoriya Orestovna SAVRUK,Savrouk Viktoriia Orestovna
S-RUS-TRANSL-33-FRENCH-105,48859,Alexey Borisovich,SDOBNOV,Alexey Borisovich SDOBNOV,Sdobnov Aleksei Borisovitch
S-RUS-TRANSL-33-FRENCH-106,16692,Igor Ivanovich,SECHIN,Igor Ivanovich SECHIN,Setchin Igor Ivanovitch
S-RUS-TRANSL-33-FRENCH-107,43094,Yulia Aleksandrovna,SERGEEVA,Yulia Aleksandrovna SERGEEVA,Sergueieva Iouliia Aleksandrovna
S-RUS-TRANSL-33-FRENCH-108,37733,Yuriy Valeryevich,SHEVCHENKO,Yuriy Valeryevich SHEVCHENKO,Chevtchenko Iouri Valerievitch
S-RUS-TRANSL-33-FRENCH-109,35484,Anton Vladimirovich,SHIPULIN,Anton Vladimirovich SHIPULIN,Chipoulin Anton Vladimirovitch
S-RUS-TRANSL-33-FRENCH-110,36865,Anatoly Ivanovich,SHIROKOV,Anatoly Ivanovich SHIROKOV,Chirokov Anatoli Ivanovitch
S-RUS-TRANSL-33-FRENCH-111,46549,Alexei Petrovich,SHKADAREVICH,Alexei Petrovich SHKADAREVICH,Chkadarevitch Aleksei Petrovitch
S-RUS-TRANSL-33-FRENCH-112,35173,Sergei Kuzhugetovich,SHOIGU,Sergei Kuzhugetovich SHOIGU,Choigou Serguei Koujouguetovitch
S-RUS-TRANSL-33-FRENCH-113,49515,Oleg Petrovich,SHPAKOV,Oleg Petrovich SHPAKOV,Chpakov Oleg Petrovitch
S-RUS-TRANSL-33-FRENCH-114,46784,Vasily Nikolaevich,SHUPRANOV,Vasily Nikolaevich SHUPRANOV,Choupranov Vasili Nikolaievitch
S-RUS-TRANSL-33-FRENCH-115,32751,Artsiom Igaravich,SIKORSKI,Artsiom Igaravich SIKORSKI,Sikorski Artem Igorevitch
S-RUS-TRANSL-33-FRENCH-116,35393,Yury Petrovich,SINELSHCHIKOV,Yury Petrovich SINELSHCHIKOV,Sinelchtchikov Iouri Petrovitch
S-RUS-TRANSL-33-FRENCH-117,41001,Olga Vladimirovna,SKABEYEVA,Olga Vladimirovna SKABEYEVA,Skabeieva Olga Vladimirovna
S-RUS-TRANSL-33-FRENCH-118,35521,Alexander Anatolevich,SKACHKOV,Alexander Anatolevich SKACHKOV,Skatchkov Aleksandr Anatolievitch
S-RUS-TRANSL-33-FRENCH-119,16710,Andrei Vladimirovich,SKOCH,Andrei Vladimirovich SKOCH,Skotch Andrei Vladimirovitch
S-RUS-TRANSL-33-FRENCH-120,10138,Oleg Leonidovich,SLIZHEVSKY,Oleg Leonidovich SLIZHEVSKY,Slijevski Oleg Leonidovitch
S-RUS-TRANSL-33-FRENCH-121,35517,Sergey Mikhaylovich,SOKOL,Sergey Mikhaylovich SOKOL,Sokol Serguei Mikhailovitch
S-RUS-TRANSL-33-FRENCH-122,45913,Natalia Vladimirovna,SOLOZHENTSEVA,Natalia Vladimirovna SOLOZHENTSEVA,Solojentseva Natalia Vladimirovna
S-RUS-TRANSL-33-FRENCH-123,36478,Alexey Anatolyevich,SUBBOTIN,Alexey Anatolyevich SUBBOTIN,Soubbotin Aleksei Anatolievitch
S-RUS-TRANSL-33-FRENCH-124,35413,Renat Ismailovich,SULEYMANOV,Renat Ismailovich SULEYMANOV,Souleimanov Renat Ismailovitch
S-RUS-TRANSL-33-FRENCH-125,16655,Vladislav Yurievich,SURKOV,Vladislav Yurievich SURKOV,Sourkov Vladislav Iourievitch
S-RUS-TRANSL-33-FRENCH-126,41055,Anna Borisovna,SUROVIKINA,Anna Borisovna SUROVIKINA,Sourovikina Anna Borisovna
S-RUS-TRANSL-33-FRENCH-127,45821,Andrei Anatolyevich,SUVOROV,Andrei Anatolyevich SUVOROV,Souvorov Andrei Anatolievitch
S-RUS-TRANSL-33-FRENCH-128,35442,Arkady Nikolayevich,SVISTUNOV,Arkady Nikolayevich SVISTUNOV,Svistounov Arkadi Nikolaievitch
S-RUS-TRANSL-33-FRENCH-129,45060,Olga Vladimironva,SYROVATSKAYA,Olga Vladimironva SYROVATSKAYA,Syrovatskaia Olga Vladimirovna
S-RUS-TRANSL-33-FRENCH-130,33023,Vasiliy Vasilievich,SYSOYEV,Vasiliy Vasilievich SYSOYEV,Sysoiev Vasili Vasilievitch
S-RUS-TRANSL-33-FRENCH-131,35511,Michail Vasilevich,TARASENKO,Michail Vasilevich TARASENKO,Tarasenko Mikhail Vasilievitch
S-RUS-TRANSL-33-FRENCH-132,41037,Rashid Borispievich,TEMREZOV,Rashid Borispievich TEMREZOV,Temrezov Rachid Borispievitch
S-RUS-TRANSL-33-FRENCH-133,40244,Andrey Aleksandrovich,TRAVNIKOV,Andrey Aleksandrovich TRAVNIKOV,Travnikov Andrei Aleksandrovitch
S-RUS-TRANSL-33-FRENCH-134,35505,Andrey Fedorovich,TRIFONOV,Andrey Fedorovich TRIFONOV,Trifonov Andrei Fiodorovitch
S-RUS-TRANSL-33-FRENCH-135,26723,Elena Anatolievna,TRIKULYA,Elena Anatolievna TRIKULYA,Trikoulia Ielena Anatolievna
S-RUS-TRANSL-33-FRENCH-136,47787,Mikhail Viktorovich,TURKANOV,Mikhail Viktorovich TURKANOV,Tourkanov Mikhail Viktorovitch
S-RUS-TRANSL-33-FRENCH-137,38158,Anton Sergeevich,URUSOV,Anton Sergeevich URUSOV,Ourousov Anton Sergueievitch
S-RUS-TRANSL-33-FRENCH-138,36884,Alexander Georgyevich,VARFOLOMEEV,Alexander Georgyevich VARFOLOMEEV,Varfolomeiev Aleksandr Gueorguievitch
S-RUS-TRANSL-33-FRENCH-139,35580,Sergey Alekseyevich,VEREMEENKO,Sergey Alekseyevich VEREMEENKO,Veremeienko Serguei Alekseievitch
S-RUS-TRANSL-33-FRENCH-140,37303,Veronika Valerievna,VLASOVA,Veronika Valerievna VLASOVA,Vlasova Veronika Valerievna
S-RUS-TRANSL-33-FRENCH-141,52616,Dmitrii Evgenevich,VOITIKHOV,Dmitrii Evgenevich VOITIKHOV,Voitikhov Dmitri Ievguenievitch
S-RUS-TRANSL-33-FRENCH-142,34976,Aleksandr Grigorievich,VOLFOVICH,Aleksandr Grigorievich VOLFOVICH,Volfovitch Aleksandr Grigorievitch
S-RUS-TRANSL-33-FRENCH-143,48879,Boris Yakovlevich,VOLOGDIN,Boris Yakovlevich VOLOGDIN,Vologdin Boris Iakovlevitch
S-RUS-TRANSL-33-FRENCH-144,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,Vorobiov Aleksandr Nikolaievitch
S-RUS-TRANSL-33-FRENCH-145,22404,Aleksandr Nikolayevich,VOROBEV,Aleksandr Nikolayevich VOROBEV,Vorobiev Aleksandr Nikolaievitch
S-RUS-TRANSL-33-FRENCH-146,16667,Vladimir Ivanovich,YAKUNIN,Vladimir Ivanovich YAKUNIN,Iakounin Vladimir Ivanovitch
S-RUS-TRANSL-33-FRENCH-147,40133,Lyudmila Nikolaevna,ZAITSEVA,Lyudmila Nikolaevna ZAITSEVA,Zaitseva Lioudmila Nikolaievna
S-RUS-TRANSL-33-FRENCH-148,16601,Vitaliy Yuriyovych,ZAKHARCHENKO,Vitaliy Yuriyovych ZAKHARCHENKO,Zakhartchenko Vitali Iourievitch
S-RUS-TRANSL-33-FRENCH-149,35451,Alexey Aleksandrovich,ZHURAVLYEV,Alexey Aleksandrovich ZHURAVLYEV,Jouravliov Aleksei Aleksandrovitch
S-RUS-TRANSL-33-FRENCH-150,9762,Aliaksandr Leanidavich,ZIMOUSKY,Aliaksandr Leanidavich ZIMOUSKY,Zimovski Aleksandr Leonidovitch
S-RUS-TRANSL-33-FRENCH-151,36896,Igor Dmitryevich,ZUBAREV,Igor Dmitryevich ZUBAREV,Zoubarev Igor Dmitrievitch
